sleeper_player_id,first_name,last_name,full_name,position,nfl_team,number,status,injury_status
2430,Javorius,Allen,Javorius Allen,RB,,37,Active,
5175,Jawill,Davis,Jawill Davis,WR,,1,Inactive,
2767,Jawon,Chisholm,Jawon Chisholm,RB,,0,Active,
2654,Jaxon,Shipley,Jaxon Shipley,WR,,16,Inactive,
2452,Jay,Ajayi,Jay Ajayi,RB,,0,Injured Reserve,
416,Jay,Cutler,Jay Cutler,QB,,6,Inactive,
692,Jay,Feely,Jay Feely,K,,4,Inactive,
3520,Jay,Lee,Jay Lee,WR,,0,Active,
3852,Jaydon,Mickens,Jaydon Mickens,WR,,17,Active,
5107,Jaylen,Samuels,Jaylen Samuels,RB,,27,Active,
6155,Jaylen,Smith,Jaylen Smith,WR,,0,Active,
7191,Jaylon,Moore,Jaylon Moore,WR,,76,Inactive,Questionable
5997,Jazz,Ferguson,Jazz Ferguson,WR,,87,Active,
2202,Je'Ron,Hamm,Je'Ron Hamm,TE,,41,Inactive,
2565,Jean,Sifrin,Jean Sifrin,TE,,0,Active,
7319,Jeff,Cotton,Jeff Cotton,WR,,0,Inactive,Questionable
521,Jeff,Cumberland,Jeff Cumberland,TE,,87,Inactive,
2140,Jeff,Janis,Jeff Janis,WR,,13,Inactive,
87,Jeff,King,Jeff King,TE,,87,Inactive,
2571,Jeff,Luc,Jeff Luc,TE,,0,Inactive,
853,Jeff,Maehl,Jeff Maehl,WR,,88,Inactive,
1644,Jeff,Tuel,Jeff Tuel,QB,,9,Inactive,
12245,Jelani,Baker,Jelani Baker,WR,,,Active,
8410,Jequez,Ezzard,Jequez Ezzard,WR,,0,Active,Questionable
5356,Jeremiah,Briscoe,Jeremiah Briscoe,QB,,0,Active,
8203,Jeremiah,Hall,Jeremiah Hall,TE,,0,Active,
1865,Jeremy,Butler,Jeremy Butler,WR,,17,Inactive,
6246,Jeremy,Cox,Jeremy Cox,RB,,35,Inactive,
1432,Jeremy,Kelley,Jeremy Kelley,WR,,84,Inactive,
817,Jeremy,Kerley,Jeremy Kerley,WR,,10,Inactive,
2411,Jeremy,Langford,Jeremy Langford,RB,,43,Inactive,
411,Jeremy,Maclin,Jeremy Maclin,WR,,18,Inactive,
12352,Jeremy,Moussa,Jeremy Moussa,QB,,,Active,
1306,Jeremy,Ross,Jeremy Ross,WR,,15,Inactive,
1293,Jeremy,Stewart,Jeremy Stewart,RB,,27,Inactive,
2920,Jeret,Smith,Jeret Smith,WR,,0,Active,
530,Jermaine,Gresham,Jermaine Gresham,TE,,84,Inactive,
1290,Jermaine,Kearse,Jermaine Kearse,WR,,0,Injured Reserve,
7394,Jermiah,Braswell,Jermiah Braswell,WR,,0,Active,
4853,Jerod,Evans,Jerod Evans,QB,,0,Active,
2304,Jerome,Cunningham,Jerome Cunningham,TE,,83,Active,
4328,Jerome,Lane,Jerome Lane,WR,,6,Active,
321,Jerome,Simpson,Jerome Simpson,WR,,14,Inactive,
2177,Jerome,Smith,Jerome Smith,RB,,34,Inactive,
6375,Jerome,Washington,Jerome Washington,TE,,0,Active,
155,Jerricho,Cotchery,Jerricho Cotchery,WR,,82,Inactive,
8120,Jerrion,Ealy,Jerrion Ealy,RB,,39,Active,
3106,Jerrod,Johnson,Jerrod Johnson,QB,,0,Inactive,
2557,Jerry,Lovelocke,Jerry Lovelocke,QB,,0,Active,
2463,Jesse,James,Jesse James,TE,,88,Active,
4864,Jevoni,Robinson,Jevoni Robinson,TE,,81,Inactive,
4786,Jhajuan,Seales,Jhajuan Seales,WR,,0,Active,
3463,Jhurell,Pressley,Jhurell Pressley,RB,,27,Inactive,
626,Jim,Dray,Jim Dray,TE,,81,Inactive,
2722,Jimmay,Mundine,Jimmay Mundine,TE,,87,Inactive,
2771,Jimmie,Hunt,Jimmie Hunt,WR,,82,Active,
12834,Jimmy,Bell,Jimmy Bell,TE,,,Active,
611,Jimmy,Clausen,Jimmy Clausen,QB,,2,Inactive,
5254,Jimmy,Williams,Jimmy Williams,WR,,0,Active,
12095,Jjay,Mcafee,Jjay Mcafee,TE,,,Active,
4330,JoJo,Natson,JoJo Natson,WR,,0,Active,
7370,JoJo,Ward,JoJo Ward,WR,,0,Active,
6665,Jody,Fortson,Jody Fortson,TE,,89,Active,Questionable
1236,Joe,Banyard,Joe Banyard,RB,,22,Inactive,
3717,Joe,Callahan,Joe Callahan,QB,,2,Inactive,
2942,Joe Don,Duncan,Joe Don Duncan,RB,,42,Inactive,
6677,Joe,Forson,Joe Forson,WR,KC,1,Practice Squad,NA
3866,Joe,Hansley,Joe Hansley,WR,,9,Inactive,
6686,Joe,Horn,Joe Horn,WR,,87,Active,
6692,Joe,Horn,Joe Horn,WR,,87,Active,
3863,Joe,Licata,Joe Licata,QB,,8,Inactive,
523,Joe,McKnight,Joe McKnight,RB,,30,Inactive,
958,Joe,Morgan,Joe Morgan,WR,,16,Inactive,
6913,Joe,Reed,Joe Reed,WR,,80,Active,Questionable
3686,Joe,Sommers,Joe Sommers,TE,,40,Inactive,
6727,Joe,Walker,Joe Walker,WR,,0,Active,
4042,Joe,Williams,Joe Williams,RB,,32,Active,
4548,Joel,Bouagnon,Joel Bouagnon,RB,,34,Active,
52,Joel,Dreessen,Joel Dreessen,TE,,81,Inactive,
3456,Joel,Stave,Joel Stave,QB,,0,Injured Reserve,
2530,Joey,Iosefa,Joey Iosefa,RB,,47,Inactive,
6621,John,Baron,John Baron,K,,0,Active,
2238,John,Brown,John Brown,WR,,16,Active,
143,John,Carlson,John Carlson,TE,,89,Inactive,
2702,John,Chiles,John Chiles,WR,,82,Inactive,
2562,John,Crockett,John Crockett,RB,,43,Inactive,
5550,John David,Moore,John David Moore,RB,,43,Active,
5425,John,Diarse,John Diarse,WR,,9,Active,
5705,John,Franklin,John Franklin,WR,,0,Inactive,Questionable
2578,John,Harris,John Harris,WR,,18,Active,
7086,John,Hightower,John Hightower,WR,,84,Active,
5076,John,Kelly,John Kelly,RB,,42,Active,
8568,John,Lovett,John Lovett,RB,,33,Active,
6231,John,Lovett,John Lovett,QB,,46,Active,Questionable
3574,John,Lunsford,John Lunsford,K,,0,Active,
12277,John,Matocha,John Matocha,QB,,,Active,
8685,John,Mitchell,John Mitchell,TE,,0,Active,
2928,John,Peters,John Peters,TE,,48,Inactive,
406,John,Phillips,John Phillips,TE,,82,Inactive,
4504,John,Robinson-Woodgett,John Robinson-Woodgett,RB,,42,Active,
6168,John,Ursua,John Ursua,WR,,15,Inactive,
6392,Johnathan,Lloyd,Johnathan Lloyd,WR,,10,Active,
7414,Johnathon,Johnson,Johnathon Johnson,WR,,0,Active,
6019,Johnnie,Dixon,Johnnie Dixon,WR,,0,Active,
308,JohnnieLee,Higgins,JohnnieLee Higgins,WR,,17,Inactive,
3476,Johnny,Holton,Johnny Holton,WR,,80,Active,
8185,Johnny,Johnson,Johnny Johnson,WR,,88,Inactive,Questionable
1907,Johnny,Manziel,Johnny Manziel,QB,,2,Inactive,
736,Joique,Bell,Joique Bell,RB,,44,Inactive,
404,Jon,Kitna,Jon Kitna,QB,,3,Inactive,
5384,Jonah,Trinnaman,Jonah Trinnaman,WR,,9,Inactive,
1698,Jonas,Gray,Jonas Gray,RB,,34,Inactive,
6320,Jonathan,Duhart,Jonathan Duhart,WR,,0,Active,
1275,Jonathan,Grimes,Jonathan Grimes,RB,,34,Inactive,
1906,Jonathan,Krause,Jonathan Krause,WR,,17,Inactive,
218,Jonathan,Stewart,Jonathan Stewart,RB,,0,Injured Reserve,
2934,Jonathon,Rumph,Jonathon Rumph,WR,,,Active,
11089,Jordan,Byrd,Jordan Byrd,WR,,16,Active,
833,Jordan,Cameron,Jordan Cameron,TE,,84,Inactive,
6318,Jordan,Ellis,Jordan Ellis,RB,,31,Active,
5253,Jordan,Franks,Jordan Franks,TE,,46,Inactive,
6779,Jordan,Harris,Jordan Harris,WR,,0,Active,
3306,Jordan,Howard,Jordan Howard,RB,,28,Active,
4537,Jordan,Johnson,Jordan Johnson,RB,,0,Active,
5070,Jordan,Lasley,Jordan Lasley,WR,,13,Inactive,
3063,Jordan,Leslie,Jordan Leslie,WR,,19,Inactive,
1800,Jordan,Matthews,Jordan Matthews,TE,,81,Active,
769,Jordan,Norwood,Jordan Norwood,WR,,11,Inactive,
50,Jordan,Palmer,Jordan Palmer,QB,,5,Inactive,
3310,Jordan,Payton,Jordan Payton,WR,,84,Inactive,
6167,Jordan,Scarlett,Jordan Scarlett,RB,MIA,22,Inactive,
5590,Jordan,Smallwood,Jordan Smallwood,WR,,0,Active,
2685,Jordan,Taylor,Jordan Taylor,WR,,0,Inactive,
11975,Jordan,Terrell,Jordan Terrell,RB,,,Active,
2129,Jordan,Thompson,Jordan Thompson,TE,,82,Inactive,
895,Jordan,Todman,Jordan Todman,RB,,22,Inactive,
5293,Jordan,Veasy,Jordan Veasy,WR,,18,Active,
4787,Jordan,Westerkamp,Jordan Westerkamp,WR,,0,Active,
5100,Jordan,Wilkins,Jordan Wilkins,RB,,30,Active,
3621,Jordan,Williams-Lambert,Jordan Williams-Lambert,WR,,0,Active,
175,Jordy,Nelson,Jordy Nelson,WR,,0,Injured Reserve,
1628,Joseph,Fauria,Joseph Fauria,TE,,81,Inactive,
6661,Joseph,Parker,Joseph Parker,WR,,80,Active,
1487,Joseph,Randle,Joseph Randle,RB,,21,Inactive,
5136,Josh,Adams,Josh Adams,RB,,31,Active,
8769,Josh,Bist,Josh Bist,TE,,0,Active,
1362,Josh,Boyce,Josh Boyce,WR,,82,Inactive,
102,Josh,Brown,Josh Brown,K,,3,Inactive,
6710,Josh,Caldwell,Josh Caldwell,RB,,30,Active,
166,Josh,Cribbs,Josh Cribbs,WR,,0,Injured Reserve,
5760,Josh,Crockett,Josh Crockett,WR,,0,Active,
3178,Josh,Doctson,Josh Doctson,WR,,0,Active,
448,Josh,Freeman,Josh Freeman,QB,,5,Inactive,
6754,Josh,Gable,Josh Gable,K,,0,Active,
7287,Josh,Hammond,Josh Hammond,WR,,80,Active,
2713,Josh,Harper,Josh Harper,WR,,0,Active,
2303,Josh,Harris,Josh Harris,RB,,40,Inactive,
1798,Josh,Huff,Josh Huff,WR,,15,Inactive,
1505,Josh,Lenz,Josh Lenz,WR,,19,Inactive,
7157,Josh,Love,Josh Love,QB,,0,Active,
4301,Josh,Magee,Josh Magee,WR,,7,Inactive,
222,Josh,Morgan,Josh Morgan,WR,,19,Inactive,
7452,Josh,Pearson,Josh Pearson,WR,,89,Active,
2905,Josh,Reese,Josh Reese,WR,,0,Active,
2506,Josh,Robinson,Josh Robinson,RB,,34,Inactive,
4797,Josh,Rounds,Josh Rounds,RB,,37,Active,
1938,Josh,Stewart,Josh Stewart,WR,,81,Inactive,
3440,Josh,Woodrum,Josh Woodrum,QB,,0,Active,
7045,Joshua,Kelley,Joshua Kelley,RB,,25,Active,
12300,Joshua,Lingenfelter,Joshua Lingenfelter,TE,,,Active,
3668,Joshua,Perkins,Joshua Perkins,TE,NYJ,89,Active,
2912,Joshua,Stangby,Joshua Stangby,WR,,14,Inactive,
4409,Josiah,Price,Josiah Price,TE,,0,Active,
6091,Jovon,Durante,Jovon Durante,WR,,0,Inactive,
2865,Julian,Howsare,Julian Howsare,RB,,43,Inactive,
5804,Julian,Williams,Julian Williams,WR,,16,Active,
874,Julius,Thomas,Julius Thomas,TE,,89,Inactive,
1330,Junior,Hemingway,Junior Hemingway,WR,,88,Inactive,
1137,Juron,Criner,Juron Criner,WR,,84,Inactive,
1436,Justice,Cunningham,Justice Cunningham,TE,,48,Inactive,
4831,Justice,Liggins,Justice Liggins,WR,,82,Active,
7299,Justice,Shelton-Mosley,Justice Shelton-Mosley,WR,,0,Inactive,
3951,Justin,Berger,Justin Berger,WR,,8,Inactive,
1114,Justin,Blackmon,Justin Blackmon,WR,,14,Inactive,
1409,Justin,Brown,Justin Brown,WR,,15,Inactive,
5398,Justin,Crawford,Justin Crawford,RB,,0,Active,
4635,Justin,Davis,Justin Davis,RB,,39,Inactive,
458,Justin,Forsett,Justin Forsett,RB,,20,Inactive,
1418,Justin,Hunter,Justin Hunter,WR,,11,Inactive,
5131,Justin,Jackson,Justin Jackson,RB,,42,Active,
6493,Justin,Johnson,Justin Johnson,TE,,0,Active,
13152,Justin,Lockhart,Justin Lockhart,WR,,82,Inactive,Questionable
2911,Justin,Manton,Justin Manton,K,,0,Active,
11191,Justin,Marshall,Justin Marshall,WR,,18,Active,
2144,Justin,Perillo,Justin Perillo,TE,,80,Inactive,
2886,Justin,Sinz,Justin Sinz,TE,,0,Active,
5800,Justin,Stockton,Justin Stockton,RB,,25,Active,
12188,Justin,Strong,Justin Strong,RB,,,Active,
6384,Justin,Sumpter,Justin Sumpter,WR,,0,Active,
4723,Justin,Thomas,Justin Thomas,WR,,0,Active,
2930,Justin,Tukes,Justin Tukes,TE,,0,Active,
7174,Juwan,Green,Juwan Green,WR,,89,Active,
2011,Juwan,Thompson,Juwan Thompson,RB,,40,Inactive,
4456,K.D.,Cannon,K.D. Cannon,WR,,81,Active,
3834,K.J.,Brent,K.J. Brent,WR,,15,Inactive,
8087,K.J.,Costello,K.J. Costello,QB,,19,Active,
3515,K.J.,Maye,K.J. Maye,WR,,19,Active,
2104,Ka'Deem,Carey,Ka'Deem Carey,RB,,25,Injured Reserve,
5283,Ka'Raun,White,Ka'Raun White,WR,,13,Active,
11419,Kade,Warner,Kade Warner,WR,,85,Active,
1792,Kadron,Boone,Kadron Boone,WR,,83,Inactive,
2485,Kaelin,Clay,Kaelin Clay,WR,,15,Inactive,
6164,Kahale,Warring,Kahale Warring,TE,,86,Active,
6358,Kahlil,Lewis,Kahlil Lewis,WR,,0,Active,
3030,Kai,De La Cruz,Kai De La Cruz,WR,,0,Inactive,
2153,Kain,Colter,Kain Colter,WR,,16,Inactive,
7096,Kaleb,Barker,Kaleb Barker,QB,,,Inactive,NA
4994,Kalen,Ballage,Kalen Ballage,RB,,29,Active,
4385,Kalif,Phillips,Kalif Phillips,RB,,34,Active,
6832,Kalija,Lipscomb,Kalija Lipscomb,WR,,19,Active,
8248,Kalil,Pimpleton,Kalil Pimpleton,WR,,81,Active,
794,Kamar,Aiken,Kamar Aiken,WR,,81,Inactive,
6399,Kano,Dillon,Kano Dillon,TE,,0,Active,
2001,Kapri,Bibbs,Kapri Bibbs,RB,,22,Inactive,
4364,Karel,Hamilton,Karel Hamilton,WR,,13,Active,
2458,Karlos,Williams,Karlos Williams,RB,,29,Inactive,
2611,Kasen,Williams,Kasen Williams,WR,,6,Inactive,
2733,Kasey,Closs,Kasey Closs,WR,,3,Active,
1758,Kashif,Moore,Kashif Moore,WR,,89,Inactive,
670,Kassim,Osgood,Kassim Osgood,WR,,14,Inactive,
5747,Kayaune,Ross,Kayaune Ross,WR,,11,Active,
8863,Kaylon,Geiger,Kaylon Geiger,WR,,80,Active,
12296,Kaylon,Horton,Kaylon Horton,WR,,,Active,
4708,KeVonn,Mabon,KeVonn Mabon,WR,,80,Active,
11099,Kearis,Jackson,Kearis Jackson,WR,,5,Active,
1755,Keavon,Milton,Keavon Milton,TE,,0,Inactive,
5962,KeeSean,Johnson,KeeSean Johnson,WR,,81,Active,
6032,Keelan,Doss,Keelan Doss,WR,,10,Active,Questionable
3338,Keenan,Reynolds,Keenan Reynolds,WR,,19,Inactive,
6389,Keenen,Brown,Keenen Brown,TE,,48,Active,
4641,Keeon,Johnson,Keeon Johnson,WR,,0,Active,
4823,Keevan,Lucas,Keevan Lucas,WR,,81,Active,
11190,Keilahn,Harris,Keilahn Harris,WR,,89,Inactive,Questionable
5624,Keith,Ford,Keith Ford,RB,,27,Inactive,
3397,Keith,Marshall,Keith Marshall,RB,,39,Active,
2478,Keith,Mumphery,Keith Mumphery,WR,,12,Inactive,
4545,Keith,Towbridge,Keith Towbridge,TE,,43,Active,
1883,Keith,Wenning,Keith Wenning,QB,,3,Inactive,
5007,Keke,Coutee,Keke Coutee,WR,,88,Active,
8825,Kekoa,Crawford,Kekoa Crawford,WR,,89,Active,Questionable
198,Kellen,Clemens,Kellen Clemens,QB,,10,Inactive,
328,Kellen,Davis,Kellen Davis,TE,,47,Inactive,
1158,Kellen,Moore,Kellen Moore,QB,,17,Inactive,
449,Kellen,Winslow,Kellen Winslow,TE,,81,Inactive,
7110,Kelly,Bryant,Kelly Bryant,QB,,,Inactive,NA
3877,Kelsey,Young,Kelsey Young,RB,,32,Inactive,
2182,Kelvin,Benjamin,Kelvin Benjamin,WR,,0,Inactive,
3366,Kelvin,Taylor,Kelvin Taylor,RB,,38,Inactive,
1655,Kenbrell,Thompkins,Kenbrell Thompkins,WR,,84,Inactive,
3917,Kendal,Thompson,Kendal Thompson,WR,,15,Inactive,
1671,Kendall,Gaskins,Kendall Gaskins,RB,,30,Inactive,
7210,Kendall,Hinton,Kendall Hinton,WR,,9,Active,
978,Kendall,Hunter,Kendall Hunter,RB,,48,Inactive,
1097,Kendall,Wright,Kendall Wright,WR,,12,Inactive,
3052,Kendrick,Ings,Kendrick Ings,WR,,17,Active,
7035,Kendrick,Rogers,Kendrick Rogers,WR,,16,Active,
2514,Kennard,Backman,Kennard Backman,TE,,86,Inactive,
8152,Kennedy,Brooks,Kennedy Brooks,RB,,34,Active,
3532,Kenneth,Farrow,Kenneth Farrow,RB,,34,Inactive,
2730,Kenneth,Harper,Kenneth Harper,RB,,33,Active,
4634,Kenneth,Walker,Kenneth Walker,WR,,86,Active,
2465,Kenny,Bell,Kenny Bell,WR,,85,Inactive,
366,Kenny,Britt,Kenny Britt,WR,,88,Inactive,
2836,Kenny,Cook,Kenny Cook,WR,,0,Active,
2534,Kenny,Hilliard,Kenny Hilliard,RB,,30,Inactive,
3398,Kenny,Lawler,Kenny Lawler,WR,,11,Active,
1555,Kenny,Stills,Kenny Stills,WR,,12,Active,
4861,Kent,Taylor,Kent Taylor,TE,,0,Active,
2783,Kenzel,Doe,Kenzel Doe,WR,,82,Active,
4445,Keon,Hatcher,Keon Hatcher,WR,,14,Active,
4785,Kermit,Whitfield,Kermit Whitfield,WR,,17,Active,
1441,Kerwynn,Williams,Kerwynn Williams,RB,,30,Inactive,
2927,Keshawn,Hill,Keshawn Hill,RB,,0,Active,
1102,Keshawn,Martin,Keshawn Martin,WR,,17,Inactive,
1007,Kevin,Brock,Kevin Brock,TE,,85,Inactive,
945,Kevin,Cone,Kevin Cone,WR,,14,Inactive,
7243,Kevin,Davidson,Kevin Davidson,QB,,9,Inactive,
1524,Kevin,Dorsey,Kevin Dorsey,WR,,6,Inactive,
8876,Kevin,Kassis,Kevin Kassis,WR,,0,Active,
278,Kevin,Kolb,Kevin Kolb,QB,,4,Inactive,
8424,Kevin,Marks,Kevin Marks,RB,,0,Active,
2748,Kevin,Monangai,Kevin Monangai,RB,,39,Inactive,
2276,Kevin,Norwood,Kevin Norwood,WR,,83,Injured Reserve,
5833,Kevin,O'Connell,Kevin O'Connell,QB,,8,Inactive,
405,Kevin,Ogletree,Kevin Ogletree,WR,,11,Inactive,
2295,Kevin,Smith,Kevin Smith,WR,,17,Inactive,
4699,Kevin,Snead,Kevin Snead,WR,,0,Active,
72,Kevin,Walter,Kevin Walter,WR,,87,Inactive,
2312,Kevin,White,Kevin White,WR,,17,Active,
3475,Keyarris,Garrett,Keyarris Garrett,WR,,0,Active,
11344,Keytaon,Thompson,Keytaon Thompson,WR,,43,Active,
11176,Khalan,Laborn,Khalan Laborn,RB,,36,Active,
4697,Khalid,Abdullah,Khalid Abdullah,RB,,0,Active,
7401,Khalil,Tate,Khalil Tate,WR,,17,Inactive,
1720,Khiry,Robinson,Khiry Robinson,RB,,33,Inactive,
3861,Kieren,Duncan,Kieren Duncan,WR,,85,Inactive,
13175,Kinkead,Dent,Kinkead Dent,QB,,,Active,
3596,Kivon,Cartwright,Kivon Cartwright,TE,,46,Active,
1463,Knile,Davis,Knile Davis,RB,,43,Inactive,
387,Knowshon,Moreno,Knowshon Moreno,RB,,28,Inactive,
5801,Kobe,McCrary,Kobe McCrary,RB,,48,Active,
3348,Kolby,Listenbee,Kolby Listenbee,WR,,18,Inactive,
984,Konrad,Reuland,Konrad Reuland,TE,,49,Inactive,
5210,Korey,Robertson,Korey Robertson,WR,,18,Active,
990,Kris,Durham,Kris Durham,WR,,17,Inactive,
11447,Kris,Leach,Kris Leach,TE,,86,Active,
7,Kurt,Warner,Kurt Warner,QB,,13,Inactive,
2649,Kyle,Brindza,Kyle Brindza,K,,2,Inactive,
3481,Kyle,Carter,Kyle Carter,TE,,48,Inactive,
5236,Kyle,Lewis,Kyle Lewis,WR,,1,Active,
7378,Kyle,Markway,Kyle Markway,TE,,47,Active,
1299,Kyle,Miller,Kyle Miller,TE,,86,Inactive,
388,Kyle,Orton,Kyle Orton,QB,,18,Inactive,
2848,Kyle,Prater,Kyle Prater,WR,,86,Inactive,
7437,Kyle,Williams,Kyle Williams,WR,,80,Inactive,
638,Kyle,Williams,Kyle Williams,WR,,18,Inactive,
7572,Kylin,Hill,Kylin Hill,RB,,32,Active,
2076,L'Damian,Washington,L'Damian Washington,WR,,82,Inactive,
6161,L.J.,Scott,L.J. Scott,RB,,0,Active,
3025,LT,Smith,LT Smith,WR,,0,Inactive,
12306,La'Damian,Webb,La'Damian Webb,RB,,,Active,
654,LaDainian,Tomlinson,LaDainian Tomlinson,RB,,21,Inactive,
1225,LaMichael,James,LaMichael James,RB,,27,Inactive,
2101,Lache,Seastrunk,Lache Seastrunk,RB,,36,Inactive,
1943,Lacoltan,Bester,Lacoltan Bester,WR,,12,Active,
1139,Ladarius,Green,Ladarius Green,TE,,89,Inactive,
5239,Lamar,Jordan,Lamar Jordan,QB,,86,Active,
1284,Lance,Dunbar,Lance Dunbar,RB,,25,Inactive,
4750,Lance,Lenoir,Lance Lenoir,WR,,34,Active,
1786,Lance,Lewis,Lance Lewis,WR,,18,Inactive,
270,Lance,Moore,Lance Moore,WR,,16,Inactive,
7915,Landen,Akers,Landen Akers,WR,,84,Active,
8705,Landon,Lenoir,Landon Lenoir,WR,,0,Active,
1411,Landry,Jones,Landry Jones,QB,,0,Inactive,
1217,Laron,Byrd,Laron Byrd,WR,,86,Inactive,
4680,Larry,Clark,Larry Clark,WR,,17,Active,
1759,Larry,Donnell,Larry Donnell,TE,,84,Inactive,
2769,Larry,Pinkard,Larry Pinkard,WR,,18,Inactive,
5618,Larry,Rose,Larry Rose,RB,,39,Inactive,NA
7574,Larry,Rountree,Larry Rountree,RB,,30,Active,
12360,Latreal,Jones,Latreal Jones,WR,,,Active,
3032,Lavance,Taylor,Lavance Taylor,RB,,0,Inactive,
151,Lavelle,Hawkins,Lavelle Hawkins,WR,,15,Inactive,
5259,Lavon,Coleman,Lavon Coleman,RB,,0,Inactive,
3644,Lawrence,Thomas,Lawrence Thomas,RB,,44,Inactive,
730,LeGarrette,Blount,LeGarrette Blount,RB,,0,Injured Reserve,
121,LeRon,McClain,LeRon McClain,RB,,33,Inactive,
4418,LeShun,Daniels,LeShun Daniels,RB,,46,Inactive,
6959,LeVante,Bellamy,LeVante Bellamy,RB,,0,Active,
8217,Leddie,Brown,Leddie Brown,RB,,0,Active,
812,Lee,Smith,Lee Smith,TE,ATL,85,Active,
2945,Lee,Ward,Lee Ward,RB,,0,Active,
4636,Lenard,Tillery,Lenard Tillery,RB,,0,Active,
697,Leon,Washington,Leon Washington,RB,,29,Inactive,
914,Leonard,Hankerson,Leonard Hankerson,WR,,80,Inactive,
11140,Leonard,Taylor,Leonard Taylor,TE,,49,Inactive,Questionable
3253,Leonte,Carroo,Leonte Carroo,WR,,88,Inactive,
4338,Levern,Jacobs,Levern Jacobs,WR,,88,Inactive,
8429,Levi,Lewis,Levi Lewis,QB,,0,Active,
2700,Levi,Norwood,Levi Norwood,WR,,18,Inactive,
1642,Levine,Toilolo,Levine Toilolo,TE,NYG,85,Inactive,Questionable
4784,Levonte,Whitfield,Levonte Whitfield,WR,,17,Inactive,NA
340,Lex,Hilliard,Lex Hilliard,RB,,36,Inactive,
12237,Lincoln,Sefcik,Lincoln Sefcik,TE,,,Active,
12077,Lincoln,Victor,Lincoln Victor,WR,,30,Active,
2206,Logan,Kilgore,Logan Kilgore,QB,,0,Active,
587,Logan,Paulsen,Logan Paulsen,TE,,0,Active,
2996,Logan,Stokes,Logan Stokes,TE,,0,Active,
1880,Lorenzo,Taliaferro,Lorenzo Taliaferro,RB,,34,Inactive,
396,Louis,Murphy,Louis Murphy,WR,,18,Inactive,
2789,Lucky,Whitehead,Lucky Whitehead,WR,,82,Injured Reserve,
8650,Lujuan,Winningham,Lujuan Winningham,WR,,0,Active,
5108,Luke,Falk,Luke Falk,QB,,8,Active,
2914,Luke,Lundy,Luke Lundy,RB,,0,Active,
248,Luke,McCown,Luke McCown,QB,,0,Injured Reserve,
6909,Lynn,Bowden,Lynn Bowden,WR,,5,Active,
1771,M,Harris,M Harris,WR,,18,Inactive,
3880,M.J.,McFarland,M.J. McFarland,TE,,0,Active,
2634,Mack,Brown,Mack Brown,RB,,34,Inactive,
4243,Malachi,Dupre,Malachi Dupre,WR,,8,Inactive,
5777,Malachi,Jones,Malachi Jones,WR,,2,Active,
2588,Malcolm,Brown,Malcolm Brown,RB,,41,Active,
12187,Malcolm,Epps,Malcolm Epps,TE,,,Active,
4392,Malcolm,Lewis,Malcolm Lewis,WR,,18,Active,
3273,Malcolm,Mitchell,Malcolm Mitchell,WR,,19,Inactive,
7109,Malcolm,Perry,Malcolm Perry,WR,,19,Active,
316,Malcom,Floyd,Malcom Floyd,WR,,80,Inactive,
6552,Malik,Henry,Malik Henry,WR,,7,Active,
8770,Malik,Williams,Malik Williams,WR,,0,Active,
5144,Malik,Williams,Malik Williams,RB,,39,Active,
7400,Manasseh,Bailey,Manasseh Bailey,WR,,3,Active,
2604,Manasseh,Garner,Manasseh Garner,WR,,47,Inactive,
3905,Mandel,Dixon,Mandel Dixon,TE,,49,Inactive,
6343,Manny,Wilkins,Manny Wilkins,QB,,18,Active,
1636,MarQueis,Gray,MarQueis Gray,TE,,48,Inactive,
539,Marc,Mariani,Marc Mariani,WR,,87,Inactive,
1985,Marcel,Jensen,Marcel Jensen,TE,,83,Inactive,
6700,Marcelias,Sutton,Marcelias Sutton,RB,,0,Active,
4942,Marcell,Ateman,Marcell Ateman,WR,,15,Active,
5207,Marchie,Murdock,Marchie Murdock,WR,,0,Active,
11222,Marcus,Cooper,Marcus Cooper,RB,,0,Active,
999,Marcus,Easley,Marcus Easley,WR,,81,Inactive,
3445,Marcus,Johnson,Marcus Johnson,WR,,84,Active,
3584,Marcus,Leak,Marcus Leak,WR,,85,Active,
2191,Marcus,Lucas,Marcus Lucas,WR,,80,Active,
6548,Marcus,Marshall,Marcus Marshall,RB,,38,Inactive,
5558,Marcus,Martin,Marcus Martin,RB,,0,Active,
5786,Marcus,Peterson,Marcus Peterson,WR,,0,Active,
8589,Marcus,Santos-Silva,Marcus Santos-Silva,TE,,0,Active,
6712,Marcus,Simms,Marcus Simms,WR,,18,Inactive,Questionable
1050,Marcus,Thigpen,Marcus Thigpen,WR,,11,Inactive,
3817,Marcus,Tucker,Marcus Tucker,WR,,16,Inactive,
2537,Mario,Alford,Mario Alford,WR,,15,Inactive,
2800,Mario,Hull,Mario Hull,WR,,0,Active,
68,Mario,Manningham,Mario Manningham,WR,,86,Inactive,
2048,Marion,Grice,Marion Grice,RB,,41,Inactive,
5776,Mark,Chapman,Mark Chapman,WR,,85,Active,
350,Mark,Sanchez,Mark Sanchez,QB,,0,Injured Reserve,
5463,Mark,Thompson,Mark Thompson,RB,,36,Active,
8101,Mark,Vital,Mark Vital,TE,,80,Active,
4997,Mark,Walton,Mark Walton,RB,,22,Active,
2943,Mark,Weisman,Mark Weisman,RB,,35,Active,
