id,source_website,week,player_first_name,player_last_name,position,projected_points,created_at,updated_at,team
7474,fantasypros.com,Week 8,Sam,Darnold,QB,17.5,2025-10-29 00:39:00,2025-10-29 00:39:00,SEA
8130,fanduel.com,Week 9,Jared,Goff,QB,17.42,2025-10-29 00:52:31,2025-10-29 00:52:31,DET
6866,sleeper.com,Week 9,Joe,Mixon,RB,17.4,2025-10-29 00:23:43,2025-10-29 00:23:43,HOU
8131,fanduel.com,Week 9,Jaxon,Smith-Njigba,WR,17.37,2025-10-29 00:52:31,2025-10-29 00:52:31,SEA
7242,espn.com,Week 9,Joe,Flacco,QB,17.3,2025-10-29 00:31:33,2025-10-29 00:31:33,CIN
7543,fantasypros.com,Week 8,Puka,Nacua,WR,17.3,2025-10-29 00:39:00,2025-10-29 00:39:00,LAR
8132,fanduel.com,Week 9,Justin,Jefferson,WR,17.27,2025-10-29 00:52:31,2025-10-29 00:52:31,MIN
7523,fantasypros.com,Week 8,Josh,Jacobs,RB,17.2,2025-10-29 00:39:00,2025-10-29 00:39:00,GB
6867,sleeper.com,Week 9,Saquon,Barkley,RB,17.1,2025-10-29 00:23:43,2025-10-29 00:23:43,PHI
8133,fanduel.com,Week 9,Trevor,Lawrence,QB,17.03,2025-10-29 00:52:31,2025-10-29 00:52:31,JAC
6868,sleeper.com,Week 9,Amon-Ra,St. Brown,WR,17.0,2025-10-29 00:23:43,2025-10-29 00:23:43,DET
7475,fantasypros.com,Week 8,Trevor,Lawrence,QB,17.0,2025-10-29 00:39:00,2025-10-29 00:39:00,JAC
6869,sleeper.com,Week 9,Justin,Herbert,QB,16.9,2025-10-29 00:23:43,2025-10-29 00:23:43,LAC
6870,sleeper.com,Week 9,Trevor,Lawrence,QB,16.9,2025-10-29 00:23:43,2025-10-29 00:23:43,JAX
6871,sleeper.com,Week 9,Bo,Nix,QB,16.9,2025-10-29 00:23:43,2025-10-29 00:23:43,DEN
6872,sleeper.com,Week 9,Aaron,Jones,RB,16.9,2025-10-29 00:23:43,2025-10-29 00:23:43,MIN
7243,espn.com,Week 9,C.J.,Stroud,QB,16.9,2025-10-29 00:31:33,2025-10-29 00:31:33,HOU
7244,espn.com,Week 9,Trevor,Lawrence,QB,16.9,2025-10-29 00:31:33,2025-10-29 00:31:33,JAX
7544,fantasypros.com,Week 8,CeeDee,Lamb,WR,16.9,2025-10-29 00:39:00,2025-10-29 00:39:00,DAL
8134,fanduel.com,Week 9,Aaron,Rodgers,QB,16.9,2025-10-29 00:52:31,2025-10-29 00:52:31,PIT
6873,sleeper.com,Week 9,Aaron,Rodgers,QB,16.8,2025-10-29 00:23:43,2025-10-29 00:23:43,PIT
6874,sleeper.com,Week 9,Derrick,Henry,RB,16.8,2025-10-29 00:23:43,2025-10-29 00:23:43,BAL
6875,sleeper.com,Week 9,A.J.,Brown,WR,16.8,2025-10-29 00:23:43,2025-10-29 00:23:43,PHI
7524,fantasypros.com,Week 8,James,Cook III,RB,16.8,2025-10-29 00:39:00,2025-10-29 00:39:00,BUF
7245,espn.com,Week 9,Jared,Goff,QB,16.7,2025-10-29 00:31:33,2025-10-29 00:31:33,DET
7246,espn.com,Week 9,Bo,Nix,QB,16.7,2025-10-29 00:31:33,2025-10-29 00:31:33,DEN
