week,sim_id,team_id,team_name,owner,total_points
16,40714,1,Team 1,xavierking4,108.58857697690023
16,40715,1,Team 1,xavierking4,93.80017279516898
16,40716,1,Team 1,xavierking4,110.60849732755987
16,40717,1,Team 1,xavierking4,93.99333732290128
16,40718,1,Team 1,xavierking4,126.69464012841337
16,40719,1,Team 1,xavierking4,131.48296184949115
16,40720,1,Team 1,xavierking4,112.79594715434693
16,40721,1,Team 1,xavierking4,97.20680149814042
16,40722,1,Team 1,xavierking4,126.51832906582163
16,40723,1,Team 1,xavierking4,112.28617874916142
16,40724,1,Team 1,xavierking4,89.10087986588908
16,40725,1,Team 1,xavierking4,99.81422670003246
16,40726,1,Team 1,xavierking4,140.314853122808
16,40727,1,Team 1,xavierking4,96.2018117705379
16,40728,1,Team 1,xavierking4,94.43540397277813
16,40729,1,Team 1,xavierking4,144.26148214695766
16,40730,1,Team 1,xavierking4,96.30679677734244
16,40731,1,Team 1,xavierking4,111.93737602176685
16,40732,1,Team 1,xavierking4,95.00370158228915
16,40733,1,Team 1,xavierking4,105.63325068433657
16,40734,1,Team 1,xavierking4,76.40233561265005
16,40735,1,Team 1,xavierking4,96.66719743507055
16,40736,1,Team 1,xavierking4,90.61506209437295
16,40737,1,Team 1,xavierking4,140.9008742544621
16,40738,1,Team 1,xavierking4,113.61319643590718
16,40739,1,Team 1,xavierking4,91.63123306729895
16,40740,1,Team 1,xavierking4,100.07984019693845
16,40741,1,Team 1,xavierking4,126.44405351584926
16,40742,1,Team 1,xavierking4,97.20466656320929
16,40743,1,Team 1,xavierking4,118.4872129098212
16,40744,1,Team 1,xavierking4,75.80205304261536
16,40745,1,Team 1,xavierking4,138.92707707397037
16,40746,1,Team 1,xavierking4,115.32576440347756
16,40747,1,Team 1,xavierking4,144.60746617852746
16,40748,1,Team 1,xavierking4,134.16263766843338
16,40749,1,Team 1,xavierking4,138.6504770449353
16,40750,1,Team 1,xavierking4,116.29355661418711
16,40751,1,Team 1,xavierking4,128.4236217920882
16,40752,1,Team 1,xavierking4,80.31506118234861
16,40753,1,Team 1,xavierking4,159.13444241090895
16,40754,1,Team 1,xavierking4,125.57401043575699
16,40755,1,Team 1,xavierking4,94.78903225744995
16,40756,1,Team 1,xavierking4,98.8234052700505
16,40757,1,Team 1,xavierking4,98.95821294492904
16,40758,1,Team 1,xavierking4,133.29594081287328
16,40759,1,Team 1,xavierking4,118.251565123069
16,40760,1,Team 1,xavierking4,96.96777397374649
16,40761,1,Team 1,xavierking4,115.35014144861212
16,40762,1,Team 1,xavierking4,114.51653676453317
16,40763,1,Team 1,xavierking4,69.12590900496963
16,40764,1,Team 1,xavierking4,133.46488292871436
16,40765,1,Team 1,xavierking4,138.7282949428608
16,40766,1,Team 1,xavierking4,138.40830659946909
16,40767,1,Team 1,xavierking4,137.83625161180467
16,40768,1,Team 1,xavierking4,84.60253033247872
16,40769,1,Team 1,xavierking4,80.67444552968382
16,40770,1,Team 1,xavierking4,111.57662416728073
16,40771,1,Team 1,xavierking4,127.07689267175355
16,40772,1,Team 1,xavierking4,142.13929820558053
16,40773,1,Team 1,xavierking4,109.75412132527845
16,40774,1,Team 1,xavierking4,73.01110536352473
16,40775,1,Team 1,xavierking4,112.17610360798103
16,40776,1,Team 1,xavierking4,91.91946918369082
16,40777,1,Team 1,xavierking4,97.58845939012706
16,40778,1,Team 1,xavierking4,84.3812540218673
16,40779,1,Team 1,xavierking4,95.7138515825811
16,40780,1,Team 1,xavierking4,90.41057492905439
16,40781,1,Team 1,xavierking4,121.14288035419494
16,40782,1,Team 1,xavierking4,129.47983396274444
16,40783,1,Team 1,xavierking4,131.98016863744363
16,40784,1,Team 1,xavierking4,96.20618437005047
16,40785,1,Team 1,xavierking4,124.90161819620056
16,40786,1,Team 1,xavierking4,83.9890564449749
16,40787,1,Team 1,xavierking4,99.02907738316884
16,40788,1,Team 1,xavierking4,97.56191768482377
16,40789,1,Team 1,xavierking4,78.81038468530727
16,40790,1,Team 1,xavierking4,157.28393636560557
16,40791,1,Team 1,xavierking4,123.0810444033886
16,40792,1,Team 1,xavierking4,113.69589022165819
16,40793,1,Team 1,xavierking4,74.05980401796735
16,40794,1,Team 1,xavierking4,95.09124916722938
16,40795,1,Team 1,xavierking4,83.57819543768682
16,40796,1,Team 1,xavierking4,127.8727128727648
16,40797,1,Team 1,xavierking4,98.18517654612187
16,40798,1,Team 1,xavierking4,75.35352328781656
16,40799,1,Team 1,xavierking4,90.12895237553066
16,40800,1,Team 1,xavierking4,106.94139441766102
16,40801,1,Team 1,xavierking4,114.49057777467621
16,40802,1,Team 1,xavierking4,130.5550858886833
16,40803,1,Team 1,xavierking4,98.4578944006381
16,40804,1,Team 1,xavierking4,83.1869703158983
16,40805,1,Team 1,xavierking4,142.07744262775583
16,40806,1,Team 1,xavierking4,98.54456609407146
16,40807,1,Team 1,xavierking4,110.61168521895772
16,40808,1,Team 1,xavierking4,92.98409954792952
16,40809,1,Team 1,xavierking4,90.03698689093385
16,40810,1,Team 1,xavierking4,113.98336785809336
16,40811,1,Team 1,xavierking4,107.7856471138884
16,40812,1,Team 1,xavierking4,88.05841081062415
16,40813,1,Team 1,xavierking4,80.85801041261213
16,40814,1,Team 1,xavierking4,117.06564368424392
16,40815,1,Team 1,xavierking4,131.38132482953543
16,40816,1,Team 1,xavierking4,95.3690407574818
16,40817,1,Team 1,xavierking4,121.33973698307173
16,40818,1,Team 1,xavierking4,111.4045791367204
16,40819,1,Team 1,xavierking4,116.0224498588028
16,40820,1,Team 1,xavierking4,116.8603625722327
16,40821,1,Team 1,xavierking4,94.63123532343641
16,40822,1,Team 1,xavierking4,83.53505605908612
16,40823,1,Team 1,xavierking4,117.08833156034152
16,40824,1,Team 1,xavierking4,118.7034733546758
16,40825,1,Team 1,xavierking4,163.40109834345418
16,40826,1,Team 1,xavierking4,101.07381787807138
16,40827,1,Team 1,xavierking4,120.55064029581726
16,40828,1,Team 1,xavierking4,146.118645823154
16,40829,1,Team 1,xavierking4,192.68351065241453
16,40830,1,Team 1,xavierking4,84.96485555637206
16,40831,1,Team 1,xavierking4,143.2828453170072
16,40832,1,Team 1,xavierking4,84.91669513682761
16,40833,1,Team 1,xavierking4,132.89613882261045
16,40834,1,Team 1,xavierking4,89.15723815673796
16,40835,1,Team 1,xavierking4,108.7406844876329
16,40836,1,Team 1,xavierking4,136.5647376769896
16,40837,1,Team 1,xavierking4,149.81004418525615
16,40838,1,Team 1,xavierking4,98.20927224190143
16,40839,1,Team 1,xavierking4,72.84864193572484
16,40840,1,Team 1,xavierking4,182.60821596138172
16,40841,1,Team 1,xavierking4,135.6199269129492
16,40842,1,Team 1,xavierking4,121.40021345219115
16,40843,1,Team 1,xavierking4,85.40123240558805
16,40844,1,Team 1,xavierking4,114.73937866984105
16,40845,1,Team 1,xavierking4,89.67821771226085
16,40846,1,Team 1,xavierking4,97.67101172194681
16,40847,1,Team 1,xavierking4,138.48531276155626
16,40848,1,Team 1,xavierking4,80.10996160277737
16,40849,1,Team 1,xavierking4,171.57092980538116
16,40850,1,Team 1,xavierking4,127.54592803702394
16,40851,1,Team 1,xavierking4,74.1986099874936
16,40852,1,Team 1,xavierking4,101.67607377667206
16,40853,1,Team 1,xavierking4,112.638280413635
16,40854,1,Team 1,xavierking4,134.8429520978874
16,40855,1,Team 1,xavierking4,70.81468946658401
16,40856,1,Team 1,xavierking4,146.7427119919026
16,40857,1,Team 1,xavierking4,95.62404658938351
16,40858,1,Team 1,xavierking4,125.01741912038692
16,40859,1,Team 1,xavierking4,93.9564588914174
16,40860,1,Team 1,xavierking4,129.0470553694718
16,40861,1,Team 1,xavierking4,87.53824022054465
16,40862,1,Team 1,xavierking4,133.62662395300728
16,40863,1,Team 1,xavierking4,108.76515527668725
16,40864,1,Team 1,xavierking4,107.34707083523153
16,40865,1,Team 1,xavierking4,121.40398670713853
16,40866,1,Team 1,xavierking4,104.30401844640464
16,40867,1,Team 1,xavierking4,83.00623520446399
16,40868,1,Team 1,xavierking4,106.04988748437175
16,40869,1,Team 1,xavierking4,69.2251357362689
16,40870,1,Team 1,xavierking4,184.58663292258046
16,40871,1,Team 1,xavierking4,132.27066674910697
16,40872,1,Team 1,xavierking4,133.61026424156833
16,40873,1,Team 1,xavierking4,132.78878443176995
16,40874,1,Team 1,xavierking4,105.14732375482201
16,40875,1,Team 1,xavierking4,103.52249635111029
16,40876,1,Team 1,xavierking4,162.96315222872695
16,40877,1,Team 1,xavierking4,121.31841771414484
16,40878,1,Team 1,xavierking4,109.69483637585256
16,40879,1,Team 1,xavierking4,88.92186844176237
16,40880,1,Team 1,xavierking4,118.28730621165964
16,40881,1,Team 1,xavierking4,172.60555118503845
16,40882,1,Team 1,xavierking4,116.29825434893621
16,40883,1,Team 1,xavierking4,72.63631912703015
16,40884,1,Team 1,xavierking4,194.49773664541428
16,40885,1,Team 1,xavierking4,104.54161299527381
16,40886,1,Team 1,xavierking4,103.60854455150917
16,40887,1,Team 1,xavierking4,103.5046722516949
16,40888,1,Team 1,xavierking4,92.56660701691574
16,40889,1,Team 1,xavierking4,115.53829504290664
16,40890,1,Team 1,xavierking4,115.4995692312379
16,40891,1,Team 1,xavierking4,78.88018083400915
16,40892,1,Team 1,xavierking4,115.89068509165399
16,40893,1,Team 1,xavierking4,136.13318758251418
16,40894,1,Team 1,xavierking4,103.15396406191853
16,40895,1,Team 1,xavierking4,90.31269844959918
16,40896,1,Team 1,xavierking4,114.13810015263144
16,40897,1,Team 1,xavierking4,94.9962903429837
16,40898,1,Team 1,xavierking4,146.0265115402832
16,40899,1,Team 1,xavierking4,88.8547583813593
16,40900,1,Team 1,xavierking4,109.60546650417335
16,40901,1,Team 1,xavierking4,144.9680336083814
16,40902,1,Team 1,xavierking4,129.20819607603508
16,40903,1,Team 1,xavierking4,141.191910214358
16,40904,1,Team 1,xavierking4,103.0744250943436
16,40905,1,Team 1,xavierking4,125.27829994648503
16,40906,1,Team 1,xavierking4,164.8854118492395
16,40907,1,Team 1,xavierking4,96.0900075924091
16,40908,1,Team 1,xavierking4,85.1464353214222
16,40909,1,Team 1,xavierking4,125.68745527483435
16,40910,1,Team 1,xavierking4,80.87406407412868
16,40911,1,Team 1,xavierking4,198.40566860870678
16,40912,1,Team 1,xavierking4,117.30206411047573
16,40913,1,Team 1,xavierking4,88.56505308665731
16,40914,1,Team 1,xavierking4,119.53653138124152
16,40915,1,Team 1,xavierking4,107.5338085547117
16,40916,1,Team 1,xavierking4,106.45082209566024
16,40917,1,Team 1,xavierking4,99.62105607208674
16,40918,1,Team 1,xavierking4,101.87452372173364
16,40919,1,Team 1,xavierking4,138.98941049020956
16,40920,1,Team 1,xavierking4,90.68178104951302
16,40921,1,Team 1,xavierking4,106.50380764073793
16,40922,1,Team 1,xavierking4,117.92506536072031
16,40923,1,Team 1,xavierking4,92.39255775504591
16,40924,1,Team 1,xavierking4,97.02357022831075
16,40925,1,Team 1,xavierking4,80.91259329362201
16,40926,1,Team 1,xavierking4,152.65203901420765
16,40927,1,Team 1,xavierking4,102.15061729656951
16,40928,1,Team 1,xavierking4,130.62109785557817
16,40929,1,Team 1,xavierking4,185.20652226994804
16,40930,1,Team 1,xavierking4,95.0833580777001
16,40931,1,Team 1,xavierking4,101.28844587868723
16,40932,1,Team 1,xavierking4,180.9280714363606
16,40933,1,Team 1,xavierking4,115.99473338147438
16,40934,1,Team 1,xavierking4,121.95856933831146
16,40935,1,Team 1,xavierking4,134.81182713484984
16,40936,1,Team 1,xavierking4,73.61784212081051
16,40937,1,Team 1,xavierking4,67.56784642569653
16,40938,1,Team 1,xavierking4,120.45711885188639
16,40939,1,Team 1,xavierking4,135.9743248773828
16,40940,1,Team 1,xavierking4,116.16787773953303
16,40941,1,Team 1,xavierking4,102.20275237090988
16,40942,1,Team 1,xavierking4,145.5289250691624
16,40943,1,Team 1,xavierking4,78.52441200983795
16,40944,1,Team 1,xavierking4,85.5697823048154
16,40945,1,Team 1,xavierking4,139.77532744844567
16,40946,1,Team 1,xavierking4,132.73716092597067
16,40947,1,Team 1,xavierking4,141.87557111459824
16,40948,1,Team 1,xavierking4,116.11720264882388
16,40949,1,Team 1,xavierking4,88.74611870084638
16,40950,1,Team 1,xavierking4,101.18463601986922
16,40951,1,Team 1,xavierking4,138.55961141470524
16,40952,1,Team 1,xavierking4,103.36356513784324
16,40953,1,Team 1,xavierking4,98.791613105207
16,40954,1,Team 1,xavierking4,119.3679943696624
16,40955,1,Team 1,xavierking4,102.90533976353159
16,40956,1,Team 1,xavierking4,109.97761168281048
16,40957,1,Team 1,xavierking4,103.14490083986611
16,40958,1,Team 1,xavierking4,105.6121767485849
16,40959,1,Team 1,xavierking4,102.02291917437597
16,40960,1,Team 1,xavierking4,101.93073489299975
16,40961,1,Team 1,xavierking4,156.4285152790317
16,40962,1,Team 1,xavierking4,122.34992938572418
16,40963,1,Team 1,xavierking4,126.31590665981541
16,40964,1,Team 1,xavierking4,99.1427153086829
16,40965,1,Team 1,xavierking4,200.77854218706142
16,40966,1,Team 1,xavierking4,107.79099119660194
16,40967,1,Team 1,xavierking4,65.73006483944228
16,40968,1,Team 1,xavierking4,150.60298388954382
16,40969,1,Team 1,xavierking4,102.72571203552687
16,40970,1,Team 1,xavierking4,86.50093886786178
16,40971,1,Team 1,xavierking4,71.3739729129024
16,40972,1,Team 1,xavierking4,168.5449486541991
16,40973,1,Team 1,xavierking4,115.85946351245956
16,40974,1,Team 1,xavierking4,118.03433417930758
16,40975,1,Team 1,xavierking4,87.36524802648773
16,40976,1,Team 1,xavierking4,196.84691675779686
16,40977,1,Team 1,xavierking4,85.07995252349794
16,40978,1,Team 1,xavierking4,148.0366448864064
16,40979,1,Team 1,xavierking4,127.4296393890696
16,40980,1,Team 1,xavierking4,92.73711431423509
16,40981,1,Team 1,xavierking4,125.73441463305767
16,40982,1,Team 1,xavierking4,118.03909057921568
16,40983,1,Team 1,xavierking4,102.97110369461188
16,40984,1,Team 1,xavierking4,72.67378241374126
16,40985,1,Team 1,xavierking4,103.53778615145438
16,40986,1,Team 1,xavierking4,136.24126513071766
16,40987,1,Team 1,xavierking4,119.86007108750253
16,40988,1,Team 1,xavierking4,88.81300967840613
16,40989,1,Team 1,xavierking4,102.13813015877713
16,40990,1,Team 1,xavierking4,174.83885482805036
16,40991,1,Team 1,xavierking4,110.7466535819442
16,40992,1,Team 1,xavierking4,84.89804748069284
16,40993,1,Team 1,xavierking4,112.48434827051972
16,40994,1,Team 1,xavierking4,145.78768600034476
16,40995,1,Team 1,xavierking4,100.86214659270195
16,40996,1,Team 1,xavierking4,87.0473552881873
16,40997,1,Team 1,xavierking4,98.04262782206652
16,40998,1,Team 1,xavierking4,101.59391945386294
16,40999,1,Team 1,xavierking4,116.84728539821346
16,41000,1,Team 1,xavierking4,140.729853774332
16,41001,1,Team 1,xavierking4,126.74992311705458
16,41002,1,Team 1,xavierking4,82.94433613585666
16,41003,1,Team 1,xavierking4,81.5659541932054
16,41004,1,Team 1,xavierking4,123.56413712059762
16,41005,1,Team 1,xavierking4,131.14496522881333
16,41006,1,Team 1,xavierking4,157.62984173357341
16,41007,1,Team 1,xavierking4,102.594144381257
16,41008,1,Team 1,xavierking4,62.019794522594246
16,41009,1,Team 1,xavierking4,115.9300396031658
16,41010,1,Team 1,xavierking4,79.1916150882372
16,41011,1,Team 1,xavierking4,156.00141874634986
16,41012,1,Team 1,xavierking4,120.47044878514342
16,41013,1,Team 1,xavierking4,126.41213107304509
16,41014,1,Team 1,xavierking4,147.60313657709509
16,41015,1,Team 1,xavierking4,106.08971375353013
16,41016,1,Team 1,xavierking4,103.61356358217962
16,41017,1,Team 1,xavierking4,87.63479311560589
16,41018,1,Team 1,xavierking4,94.69278153481378
16,41019,1,Team 1,xavierking4,133.48709368968844
16,41020,1,Team 1,xavierking4,111.04289694101723
16,41021,1,Team 1,xavierking4,109.59826443392365
16,41022,1,Team 1,xavierking4,146.13358346524163
16,41023,1,Team 1,xavierking4,115.68767438669245
16,41024,1,Team 1,xavierking4,112.02585248069563
16,41025,1,Team 1,xavierking4,139.6932106322265
16,41026,1,Team 1,xavierking4,105.13365094588198
16,41027,1,Team 1,xavierking4,111.47126170134882
16,41028,1,Team 1,xavierking4,85.59673301738925
16,41029,1,Team 1,xavierking4,102.98369436720998
16,41030,1,Team 1,xavierking4,91.4317299745718
16,41031,1,Team 1,xavierking4,110.84912671749123
16,41032,1,Team 1,xavierking4,95.90317866204612
16,41033,1,Team 1,xavierking4,88.65241848641375
16,41034,1,Team 1,xavierking4,93.98210526440198
16,41035,1,Team 1,xavierking4,198.16709804503893
16,41036,1,Team 1,xavierking4,103.07317612446607
16,41037,1,Team 1,xavierking4,134.6403156942087
16,41038,1,Team 1,xavierking4,98.55864871112647
16,41039,1,Team 1,xavierking4,121.22813191384603
16,41040,1,Team 1,xavierking4,115.55062979667856
16,41041,1,Team 1,xavierking4,121.73730214394709
16,41042,1,Team 1,xavierking4,140.6012251109808
16,41043,1,Team 1,xavierking4,84.17395069258504
16,41044,1,Team 1,xavierking4,225.80080899739966
16,41045,1,Team 1,xavierking4,140.85463884399766
16,41046,1,Team 1,xavierking4,96.15805226623944
16,41047,1,Team 1,xavierking4,128.37799585174264
16,41048,1,Team 1,xavierking4,69.6438825719181
16,41049,1,Team 1,xavierking4,119.86479340308502
16,41050,1,Team 1,xavierking4,101.64542617958007
16,41051,1,Team 1,xavierking4,86.01256243497333
16,41052,1,Team 1,xavierking4,113.44835563325402
16,41053,1,Team 1,xavierking4,84.10361362981774
16,41054,1,Team 1,xavierking4,94.56565010080647
16,41055,1,Team 1,xavierking4,136.28399085573216
16,41056,1,Team 1,xavierking4,128.88210073449963
16,41057,1,Team 1,xavierking4,98.97311831482085
16,41058,1,Team 1,xavierking4,105.74665373513197
16,41059,1,Team 1,xavierking4,98.61367083287097
16,41060,1,Team 1,xavierking4,81.11765193616534
16,41061,1,Team 1,xavierking4,84.12865733164556
16,41062,1,Team 1,xavierking4,105.4400016453199
16,41063,1,Team 1,xavierking4,119.1590526609692
16,41064,1,Team 1,xavierking4,139.52596023961883
16,41065,1,Team 1,xavierking4,92.9022284737509
16,41066,1,Team 1,xavierking4,131.20286289518629
16,41067,1,Team 1,xavierking4,85.38897096292457
16,41068,1,Team 1,xavierking4,98.22758093011328
16,41069,1,Team 1,xavierking4,112.06859937924878
16,41070,1,Team 1,xavierking4,93.57528205865479
16,41071,1,Team 1,xavierking4,90.4596681569354
16,41072,1,Team 1,xavierking4,89.53383097108012
16,41073,1,Team 1,xavierking4,127.13995328252827
16,41074,1,Team 1,xavierking4,99.95285656198978
16,41075,1,Team 1,xavierking4,84.68755408763184
16,41076,1,Team 1,xavierking4,65.12056476027911
16,41077,1,Team 1,xavierking4,106.83012996349109
16,41078,1,Team 1,xavierking4,74.27640570416366
16,41079,1,Team 1,xavierking4,108.64796306644507
16,41080,1,Team 1,xavierking4,161.84828278171648
16,41081,1,Team 1,xavierking4,146.47564909849655
16,41082,1,Team 1,xavierking4,114.09805390837204
16,41083,1,Team 1,xavierking4,88.61237558170544
16,41084,1,Team 1,xavierking4,133.27749004248517
16,41085,1,Team 1,xavierking4,82.01289532925327
16,41086,1,Team 1,xavierking4,90.17442895188374
16,41087,1,Team 1,xavierking4,103.85848562927896
16,41088,1,Team 1,xavierking4,95.95927393756209
16,41089,1,Team 1,xavierking4,109.56705330565936
16,41090,1,Team 1,xavierking4,116.62073732297996
16,41091,1,Team 1,xavierking4,95.90781572043551
16,41092,1,Team 1,xavierking4,125.51754289385674
16,41093,1,Team 1,xavierking4,147.92340350393653
16,41094,1,Team 1,xavierking4,82.1384430607675
16,41095,1,Team 1,xavierking4,114.29445729286695
16,41096,1,Team 1,xavierking4,103.53209437207452
16,41097,1,Team 1,xavierking4,77.13799604548424
16,41098,1,Team 1,xavierking4,135.59274745790404
16,41099,1,Team 1,xavierking4,71.01948514729074
16,41100,1,Team 1,xavierking4,98.60484296654042
16,41101,1,Team 1,xavierking4,121.38811943669913
16,41102,1,Team 1,xavierking4,84.15661097676893
16,41103,1,Team 1,xavierking4,125.52165811340154
16,41104,1,Team 1,xavierking4,94.43846543509939
16,41105,1,Team 1,xavierking4,144.77539650842186
16,41106,1,Team 1,xavierking4,130.78558958250252
16,41107,1,Team 1,xavierking4,140.23582947305303
16,41108,1,Team 1,xavierking4,89.32192666953628
16,41109,1,Team 1,xavierking4,121.3849920908623
16,41110,1,Team 1,xavierking4,99.17849022093269
16,41111,1,Team 1,xavierking4,144.9277441444742
16,41112,1,Team 1,xavierking4,114.7152456297415
16,41113,1,Team 1,xavierking4,191.40772928860372
16,41114,1,Team 1,xavierking4,84.5121075079746
16,41115,1,Team 1,xavierking4,124.0585293268445
16,41116,1,Team 1,xavierking4,103.8705888629226
16,41117,1,Team 1,xavierking4,119.27833942989307
16,41118,1,Team 1,xavierking4,91.28608639035185
16,41119,1,Team 1,xavierking4,119.48160041565656
16,41120,1,Team 1,xavierking4,79.69578992515697
16,41121,1,Team 1,xavierking4,187.90948018587812
16,41122,1,Team 1,xavierking4,99.41341440963753
16,41123,1,Team 1,xavierking4,114.17162270608274
16,41124,1,Team 1,xavierking4,156.74259301149476
16,41125,1,Team 1,xavierking4,114.69947766513131
16,41126,1,Team 1,xavierking4,89.29321156549783
16,41127,1,Team 1,xavierking4,144.23405037048113
16,41128,1,Team 1,xavierking4,117.31564949345918
16,41129,1,Team 1,xavierking4,109.42099340665911
16,41130,1,Team 1,xavierking4,151.65404378733203
16,41131,1,Team 1,xavierking4,144.6379257439975
16,41132,1,Team 1,xavierking4,95.25630970124217
16,41133,1,Team 1,xavierking4,98.81858453754238
16,41134,1,Team 1,xavierking4,127.7277036268231
16,41135,1,Team 1,xavierking4,164.5460021787186
16,41136,1,Team 1,xavierking4,66.49206398527524
16,41137,1,Team 1,xavierking4,144.5369468190163
16,41138,1,Team 1,xavierking4,117.24498924343327
16,41139,1,Team 1,xavierking4,121.34274432254871
16,41140,1,Team 1,xavierking4,122.31334051813764
16,41141,1,Team 1,xavierking4,138.0323701102185
16,41142,1,Team 1,xavierking4,82.07040122399712
16,41143,1,Team 1,xavierking4,120.29213844414097
16,41144,1,Team 1,xavierking4,134.29217135127683
16,41145,1,Team 1,xavierking4,169.24452663101275
16,41146,1,Team 1,xavierking4,116.41905854292395
16,41147,1,Team 1,xavierking4,95.84323921128949
16,41148,1,Team 1,xavierking4,92.61185632190195
16,41149,1,Team 1,xavierking4,154.34811436618605
16,41150,1,Team 1,xavierking4,94.38731319904963
16,41151,1,Team 1,xavierking4,120.24548999092707
16,41152,1,Team 1,xavierking4,93.67122680618743
16,41153,1,Team 1,xavierking4,128.07143313253238
16,41154,1,Team 1,xavierking4,145.27245443991956
16,41155,1,Team 1,xavierking4,72.5308948813772
16,41156,1,Team 1,xavierking4,75.35219391686722
16,41157,1,Team 1,xavierking4,163.58932909497412
16,41158,1,Team 1,xavierking4,125.49944508164299
16,41159,1,Team 1,xavierking4,89.65499844938573
16,41160,1,Team 1,xavierking4,125.1152031499455
16,41161,1,Team 1,xavierking4,95.24090959115951
16,41162,1,Team 1,xavierking4,127.06955120480018
16,41163,1,Team 1,xavierking4,150.9114089625498
16,41164,1,Team 1,xavierking4,82.75581270363044
16,41165,1,Team 1,xavierking4,177.45569177126927
16,41166,1,Team 1,xavierking4,146.53495401829008
16,41167,1,Team 1,xavierking4,108.9107666425796
16,41168,1,Team 1,xavierking4,94.44066923503026
16,41169,1,Team 1,xavierking4,76.48479309515598
16,41170,1,Team 1,xavierking4,178.63571404061733
16,41171,1,Team 1,xavierking4,99.9440362646642
16,41172,1,Team 1,xavierking4,85.82719518142368
16,41173,1,Team 1,xavierking4,119.51376927811765
16,41174,1,Team 1,xavierking4,135.27783362097085
16,41175,1,Team 1,xavierking4,168.2387298748727
16,41176,1,Team 1,xavierking4,113.29177848609505
16,41177,1,Team 1,xavierking4,89.97131310380173
16,41178,1,Team 1,xavierking4,110.99831796073795
16,41179,1,Team 1,xavierking4,139.33839197738845
16,41180,1,Team 1,xavierking4,94.76262802840587
16,41181,1,Team 1,xavierking4,125.87564153188633
16,41182,1,Team 1,xavierking4,102.0697084683635
16,41183,1,Team 1,xavierking4,109.29203324290516
16,41184,1,Team 1,xavierking4,101.31713943683908
16,41185,1,Team 1,xavierking4,91.8339650956635
16,41186,1,Team 1,xavierking4,73.46436698497997
16,41187,1,Team 1,xavierking4,132.9226194817313
16,41188,1,Team 1,xavierking4,133.53629506243573
16,41189,1,Team 1,xavierking4,114.96491229199451
16,41190,1,Team 1,xavierking4,91.29931137643639
16,41191,1,Team 1,xavierking4,79.91271352697109
16,41192,1,Team 1,xavierking4,136.13999145789984
16,41193,1,Team 1,xavierking4,96.10132014568815
16,41194,1,Team 1,xavierking4,135.74366710545073
16,41195,1,Team 1,xavierking4,86.52826522476715
16,41196,1,Team 1,xavierking4,168.31004872575204
16,41197,1,Team 1,xavierking4,83.3205750896927
16,41198,1,Team 1,xavierking4,113.47012259802159
16,41199,1,Team 1,xavierking4,93.4842542064617
16,41200,1,Team 1,xavierking4,145.60367417036522
16,41201,1,Team 1,xavierking4,88.5307394667654
16,41202,1,Team 1,xavierking4,115.42920931477441
16,41203,1,Team 1,xavierking4,177.61423310281603
16,41204,1,Team 1,xavierking4,62.45818088437774
16,41205,1,Team 1,xavierking4,180.13947911192162
16,41206,1,Team 1,xavierking4,109.50058773434736
16,41207,1,Team 1,xavierking4,133.25736746741322
16,41208,1,Team 1,xavierking4,125.94284669318992
16,41209,1,Team 1,xavierking4,125.71880529223039
16,41210,1,Team 1,xavierking4,96.74612104397526
16,41211,1,Team 1,xavierking4,172.5145216234678
16,41212,1,Team 1,xavierking4,134.75167366646156
16,41213,1,Team 1,xavierking4,147.00275013170585
16,41214,1,Team 1,xavierking4,128.7683921444459
16,41215,1,Team 1,xavierking4,96.33908044750864
16,41216,1,Team 1,xavierking4,74.83030571531638
16,41217,1,Team 1,xavierking4,118.30837784670254
16,41218,1,Team 1,xavierking4,129.37152000514968
16,41219,1,Team 1,xavierking4,83.76588208103509
16,41220,1,Team 1,xavierking4,112.96149770129817
16,41221,1,Team 1,xavierking4,90.4791708051722
16,41222,1,Team 1,xavierking4,140.56244822575306
16,41223,1,Team 1,xavierking4,116.82842148734582
16,41224,1,Team 1,xavierking4,121.45029142917834
16,41225,1,Team 1,xavierking4,104.1549135704318
16,41226,1,Team 1,xavierking4,132.93750407994835
16,41227,1,Team 1,xavierking4,127.63015594502143
16,41228,1,Team 1,xavierking4,91.05770288310553
16,41229,1,Team 1,xavierking4,78.59492267479168
16,41230,1,Team 1,xavierking4,99.87466873571879
16,41231,1,Team 1,xavierking4,162.9017687834256
16,41232,1,Team 1,xavierking4,103.016950404332
16,41233,1,Team 1,xavierking4,149.03555181171885
16,41234,1,Team 1,xavierking4,94.00465786955563
16,41235,1,Team 1,xavierking4,105.30585870206116
16,41236,1,Team 1,xavierking4,83.36958693362499
16,41237,1,Team 1,xavierking4,126.80809980911457
16,41238,1,Team 1,xavierking4,74.4544140698594
16,41239,1,Team 1,xavierking4,102.99400163977683
16,41240,1,Team 1,xavierking4,79.50336248451313
16,41241,1,Team 1,xavierking4,100.5616840017162
16,41242,1,Team 1,xavierking4,108.45454846058038
16,41243,1,Team 1,xavierking4,124.77934317393492
16,41244,1,Team 1,xavierking4,92.05549817501691
16,41245,1,Team 1,xavierking4,112.24600571403043
16,41246,1,Team 1,xavierking4,82.25826594259719
16,41247,1,Team 1,xavierking4,77.55866236994079
16,41248,1,Team 1,xavierking4,103.83092866648047
16,41249,1,Team 1,xavierking4,106.30936785078411
16,41250,1,Team 1,xavierking4,127.66754898277415
