sleeper_player_id,match_method,source_website,week,player_first_name,player_last_name,position,team,projected_points,created_at
6804,automatic,firstdown.studio,Week 10,Jordan,Love,QB,GB,15.7,2025-11-20 18:03:39
3257,automatic,firstdown.studio,Week 10,Jacoby,Brissett,QB,ARI,15.7,2025-11-20 18:03:39
11565,automatic,firstdown.studio,Week 10,J.J.,McCarthy,QB,MIN,15.7,2025-11-20 18:03:39
11559,automatic,espn.com,Week 11,Michael,Penix Jr.,QB,ATL,15.7,2025-11-20 18:03:39
2133,automatic,espn.com,Week 11,Davante,Adams,WR,LAR,15.7,2025-11-20 18:03:39
5859,automatic,espn.com,Week 11,A.J.,Brown,WR,PHI,15.7,2025-11-20 18:03:39
2449,automatic,fantasypros.com,Week 12,Stefon,Diggs,WR,NE,15.7,2025-11-20 18:03:39
11604,automatic,fanduel.com,Week 10,Brock,Bowers,TE,LV,15.65,2025-11-20 18:03:39
8228,automatic,fanduel.com,Week 11,Jaylen,Warren,RB,PIT,15.63,2025-11-20 18:03:39
3198,automatic,fanduel.com,Week 12,Derrick,Henry,RB,BAL,15.63,2025-11-20 18:03:39
7591,automatic,fanduel.com,Week 11,Justin,Fields,QB,NYJ,15.62,2025-11-20 18:03:39
8150,automatic,espn.com,Week 10,Kyren,Williams,RB,LAR,15.6,2025-11-20 18:03:39
9997,automatic,espn.com,Week 10,Zay,Flowers,WR,BAL,15.6,2025-11-20 18:03:39
12514,automatic,espn.com,Week 10,Emeka,Egbuka,WR,TB,15.6,2025-11-20 18:03:39
8130,automatic,fantasypros.com,Week 10,Trey,McBride,TE,ARI,15.6,2025-11-20 18:03:39
2307,automatic,firstdown.studio,Week 10,Marcus,Mariota,QB,WAS,15.6,2025-11-20 18:03:39
7526,automatic,sleeper.com,Week 11,Jaylen,Waddle,WR,MIA,15.6,2025-11-20 18:03:39
4866,automatic,sleeper.com,Week 11,Saquon,Barkley,RB,PHI,15.6,2025-11-20 18:03:39
9224,automatic,sleeper.com,Week 11,Chase,Brown,RB,CIN,15.6,2025-11-20 18:03:39
9224,automatic,fantasypros.com,Week 11,Chase,Brown,RB,CIN,15.6,2025-11-20 18:03:39
6794,automatic,fantasypros.com,Week 11,Justin,Jefferson,WR,MIN,15.6,2025-11-20 18:03:39
6819,automatic,espn.com,Week 12,Michael,Pittman Jr.,WR,IND,15.6,2025-11-20 18:03:39
6801,automatic,fantasypros.com,Week 12,Tee,Higgins,WR,CIN,15.6,2025-11-20 18:03:39
7588,automatic,fanduel.com,Week 11,Javonte,Williams,RB,DAL,15.55,2025-11-20 18:03:39
96,automatic,fanduel.com,Week 10,Aaron,Rodgers,QB,PIT,15.52,2025-11-20 18:03:39
8228,automatic,sleeper.com,Week 10,Jaylen,Warren,RB,PIT,15.5,2025-11-20 18:03:39
3257,automatic,fantasypros.com,Week 10,Jacoby,Brissett,QB,ARI,15.5,2025-11-20 18:03:39
11604,automatic,firstdown.studio,Week 10,Brock,Bowers,TE,LV,15.5,2025-11-20 18:03:39
4866,automatic,espn.com,Week 11,Saquon,Barkley,RB,PHI,15.5,2025-11-20 18:03:39
11563,automatic,fantasypros.com,Week 11,Bo,Nix,QB,DEN,15.5,2025-11-20 18:03:39
6794,automatic,sleeper.com,Week 12,Justin,Jefferson,WR,MIN,15.5,2025-11-20 18:03:39
827,automatic,espn.com,Week 12,Tyrod,Taylor,QB,NYJ,15.5,2025-11-20 18:03:39
9228,automatic,fantasypros.com,Week 12,Bryce,Young,QB,CAR,15.5,2025-11-20 18:03:39
8144,automatic,fantasypros.com,Week 12,Chris,Olave,WR,NO,15.5,2025-11-20 18:03:39
7543,automatic,fanduel.com,Week 11,Travis,Etienne,RB,JAX,15.49,2025-11-20 18:03:39
5859,automatic,fanduel.com,Week 11,A.J.,Brown,WR,PHI,15.49,2025-11-20 18:03:39
1373,automatic,fanduel.com,Week 11,Geno,Smith,QB,LV,15.42,2025-11-20 18:03:39
7021,automatic,fanduel.com,Week 10,Rico,Dowdle,RB,CAR,15.41,2025-11-20 18:03:39
12527,automatic,fanduel.com,Week 10,Ashton,Jeanty,RB,LV,15.4,2025-11-20 18:03:39
7585,automatic,espn.com,Week 10,Davis,Mills,QB,HOU,15.4,2025-11-20 18:03:39
2133,automatic,fantasypros.com,Week 10,Davante,Adams,WR,LAR,15.4,2025-11-20 18:03:39
9221,automatic,firstdown.studio,Week 11,Jahmyr,Gibbs,RB,DET,15.4,2025-11-20 18:03:39
2133,automatic,firstdown.studio,Week 11,Davante,Adams,WR,LAR,15.4,2025-11-20 18:03:39
7523,automatic,espn.com,Week 12,Trevor,Lawrence,QB,JAX,15.4,2025-11-20 18:03:39
3198,automatic,fantasypros.com,Week 12,Derrick,Henry,RB,BAL,15.4,2025-11-20 18:03:39
6794,automatic,fantasypros.com,Week 12,Justin,Jefferson,WR,MIN,15.4,2025-11-20 18:03:39
8150,automatic,fanduel.com,Week 10,Kyren,Williams,RB,LAR,15.38,2025-11-20 18:03:39
7543,automatic,fanduel.com,Week 10,Travis,Etienne,RB,JAX,15.31,2025-11-20 18:03:39
3257,automatic,sleeper.com,Week 10,Jacoby,Brissett,QB,ARI,15.3,2025-11-20 18:03:39
8228,automatic,espn.com,Week 10,Jaylen,Warren,RB,PIT,15.3,2025-11-20 18:03:39
11635,automatic,espn.com,Week 10,Ladd,McConkey,WR,LAC,15.3,2025-11-20 18:03:39
7569,automatic,fantasypros.com,Week 10,Nico,Collins,WR,HOU,15.3,2025-11-20 18:03:39
4866,automatic,firstdown.studio,Week 10,Saquon,Barkley,RB,PHI,15.3,2025-11-20 18:03:39
11647,automatic,sleeper.com,Week 11,Kimani,Vidal,RB,LAC,15.3,2025-11-20 18:03:39
7523,automatic,espn.com,Week 11,Trevor,Lawrence,QB,JAX,15.3,2025-11-20 18:03:39
7525,automatic,espn.com,Week 11,DeVonta,Smith,WR,PHI,15.3,2025-11-20 18:03:39
12527,automatic,espn.com,Week 12,Ashton,Jeanty,RB,LV,15.3,2025-11-20 18:03:39
9224,automatic,fantasypros.com,Week 12,Chase,Brown,RB,CIN,15.3,2025-11-20 18:03:39
8144,automatic,fanduel.com,Week 12,Chris,Olave,WR,NO,15.27,2025-11-20 18:03:39
8155,automatic,fanduel.com,Week 10,Breece,Hall,RB,NYJ,15.21,2025-11-20 18:03:39
8144,automatic,sleeper.com,Week 10,Chris,Olave,WR,NO,15.2,2025-11-20 18:03:39
3257,automatic,espn.com,Week 10,Jacoby,Brissett,QB,ARI,15.2,2025-11-20 18:03:39
4866,automatic,fantasypros.com,Week 10,Saquon,Barkley,RB,PHI,15.2,2025-11-20 18:03:39
11604,automatic,fantasypros.com,Week 10,Brock,Bowers,TE,LV,15.2,2025-11-20 18:03:39
7591,automatic,firstdown.studio,Week 10,Justin,Fields,QB,NYJ,15.2,2025-11-20 18:03:39
2133,automatic,sleeper.com,Week 11,Davante,Adams,WR,LAR,15.2,2025-11-20 18:03:39
5859,automatic,sleeper.com,Week 11,A.J.,Brown,WR,PHI,15.2,2025-11-20 18:03:39
11635,automatic,espn.com,Week 11,Ladd,McConkey,WR,LAC,15.2,2025-11-20 18:03:39
8150,automatic,fantasypros.com,Week 11,Kyren,Williams,RB,LAR,15.2,2025-11-20 18:03:39
12514,automatic,fantasypros.com,Week 11,Emeka,Egbuka,WR,TB,15.2,2025-11-20 18:03:39
4866,automatic,firstdown.studio,Week 11,Saquon,Barkley,RB,PHI,15.2,2025-11-20 18:03:39
4943,automatic,espn.com,Week 12,Sam,Darnold,QB,SEA,15.2,2025-11-20 18:03:39
19,automatic,fanduel.com,Week 11,Joe,Flacco,QB,CIN,15.15,2025-11-20 18:03:39
12545,automatic,fanduel.com,Week 12,Tyler,Shough,QB,NO,15.14,2025-11-20 18:03:39
2306,automatic,fanduel.com,Week 12,Jameis,Winston,QB,NYG,15.13,2025-11-20 18:03:39
8155,automatic,fanduel.com,Week 11,Breece,Hall,RB,NYJ,15.12,2025-11-20 18:03:39
2133,automatic,sleeper.com,Week 10,Davante,Adams,WR,LAR,15.1,2025-11-20 18:03:39
12512,automatic,espn.com,Week 10,Quinshon,Judkins,RB,CLE,15.1,2025-11-20 18:03:39
96,automatic,fantasypros.com,Week 10,Aaron,Rodgers,QB,PIT,15.1,2025-11-20 18:03:39
8138,automatic,sleeper.com,Week 11,James,Cook,RB,BUF,15.1,2025-11-20 18:03:39
11559,automatic,firstdown.studio,Week 11,Michael,Penix,QB,ATL,15.1,2025-11-20 18:03:39
4217,automatic,sleeper.com,Week 12,George,Kittle,TE,SF,15.1,2025-11-20 18:03:39
11604,automatic,sleeper.com,Week 12,Brock,Bowers,TE,LV,15.1,2025-11-20 18:03:39
11604,automatic,espn.com,Week 12,Brock,Bowers,TE,LV,15.1,2025-11-20 18:03:39
4217,automatic,espn.com,Week 12,George,Kittle,TE,SF,15.1,2025-11-20 18:03:39
7021,automatic,fanduel.com,Week 12,Rico,Dowdle,RB,CAR,15.1,2025-11-20 18:03:39
12545,automatic,fantasypros.com,Week 12,Tyler,Shough,QB,NO,15.1,2025-11-20 18:03:39
4217,automatic,fantasypros.com,Week 12,George,Kittle,TE,SF,15.1,2025-11-20 18:03:39
11604,automatic,fantasypros.com,Week 12,Brock,Bowers,TE,LV,15.1,2025-11-20 18:03:39
19,automatic,fanduel.com,Week 12,Joe,Flacco,QB,CIN,15.06,2025-11-20 18:03:39
2133,automatic,fanduel.com,Week 11,Davante,Adams,WR,LAR,15.05,2025-11-20 18:03:39
8150,automatic,fanduel.com,Week 12,Kyren,Williams,RB,LAR,15.04,2025-11-20 18:03:39
9224,automatic,fanduel.com,Week 11,Chase,Brown,RB,CIN,15.03,2025-11-20 18:03:39
10229,automatic,fanduel.com,Week 11,Rashee,Rice,WR,KC,15.01,2025-11-20 18:03:39
5859,automatic,sleeper.com,Week 10,A.J.,Brown,WR,PHI,15.0,2025-11-20 18:03:39
9997,automatic,sleeper.com,Week 10,Zay,Flowers,WR,BAL,15.0,2025-11-20 18:03:39
96,automatic,espn.com,Week 10,Aaron,Rodgers,QB,PIT,15.0,2025-11-20 18:03:39
6819,automatic,espn.com,Week 10,Michael,Pittman Jr.,WR,IND,15.0,2025-11-20 18:03:39
7525,automatic,sleeper.com,Week 11,DeVonta,Smith,WR,PHI,15.0,2025-11-20 18:03:39
4943,automatic,espn.com,Week 11,Sam,Darnold,QB,SEA,15.0,2025-11-20 18:03:39
6768,automatic,fantasypros.com,Week 11,Tua,Tagovailoa,QB,MIA,15.0,2025-11-20 18:03:39
8137,automatic,sleeper.com,Week 12,George,Pickens,WR,DAL,15.0,2025-11-20 18:03:39
9997,automatic,sleeper.com,Week 12,Zay,Flowers,WR,BAL,15.0,2025-11-20 18:03:39
8150,automatic,espn.com,Week 12,Kyren,Williams,RB,LAR,15.0,2025-11-20 18:03:39
7523,automatic,fanduel.com,Week 11,Trevor,Lawrence,QB,JAX,14.97,2025-11-20 18:03:39
5859,automatic,fanduel.com,Week 10,A.J.,Brown,WR,PHI,14.94,2025-11-20 18:03:39
12526,automatic,fanduel.com,Week 12,Tetairoa,McMillan,WR,CAR,14.94,2025-11-20 18:03:39
9228,automatic,fanduel.com,Week 12,Bryce,Young,QB,CAR,14.92,2025-11-20 18:03:39
7525,automatic,espn.com,Week 10,DeVonta,Smith,WR,PHI,14.9,2025-11-20 18:03:39
7526,automatic,fantasypros.com,Week 10,Jaylen,Waddle,WR,MIA,14.9,2025-11-20 18:03:39
8136,automatic,sleeper.com,Week 11,Rachaad,White,RB,TB,14.9,2025-11-20 18:03:39
8228,automatic,sleeper.com,Week 11,Jaylen,Warren,RB,PIT,14.9,2025-11-20 18:03:39
7569,automatic,firstdown.studio,Week 11,Nico,Collins,WR,HOU,14.9,2025-11-20 18:03:39
6790,automatic,espn.com,Week 12,D'Andre,Swift,RB,CHI,14.9,2025-11-20 18:03:39
2449,automatic,fanduel.com,Week 12,Stefon,Diggs,WR,NE,14.81,2025-11-20 18:03:39
7585,automatic,sleeper.com,Week 10,Davis,Mills,QB,HOU,14.8,2025-11-20 18:03:39
7526,automatic,sleeper.com,Week 10,Jaylen,Waddle,WR,MIA,14.8,2025-11-20 18:03:39
6790,automatic,espn.com,Week 10,D'Andre,Swift,RB,CHI,14.8,2025-11-20 18:03:39
11559,automatic,fantasypros.com,Week 10,Michael,Penix Jr.,QB,ATL,14.8,2025-11-20 18:03:39
8228,automatic,fantasypros.com,Week 10,Jaylen,Warren,RB,PIT,14.8,2025-11-20 18:03:39
9997,automatic,firstdown.studio,Week 10,Zay,Flowers,WR,BAL,14.8,2025-11-20 18:03:39
12529,automatic,fantasypros.com,Week 11,TreVeyon,Henderson,RB,NE,14.8,2025-11-20 18:03:39
7526,automatic,fantasypros.com,Week 11,Jaylen,Waddle,WR,MIA,14.8,2025-11-20 18:03:39
12526,automatic,sleeper.com,Week 12,Tetairoa,McMillan,WR,CAR,14.8,2025-11-20 18:03:39
4972,automatic,espn.com,Week 12,Mason,Rudolph,QB,PIT,14.8,2025-11-20 18:03:39
7525,automatic,espn.com,Week 12,DeVonta,Smith,WR,PHI,14.8,2025-11-20 18:03:39
12518,automatic,espn.com,Week 12,Tyler,Warren,TE,IND,14.8,2025-11-20 18:03:39
11565,automatic,fantasypros.com,Week 12,J.J.,McCarthy,QB,MIN,14.8,2025-11-20 18:03:39
12486,automatic,fanduel.com,Week 10,Dillon,Gabriel,QB,CLE,14.78,2025-11-20 18:03:39
2449,automatic,fanduel.com,Week 11,Stefon,Diggs,WR,NE,14.76,2025-11-20 18:03:39
12514,automatic,sleeper.com,Week 10,Emeka,Egbuka,WR,TB,14.7,2025-11-20 18:03:39
7569,automatic,sleeper.com,Week 10,Nico,Collins,WR,HOU,14.7,2025-11-20 18:03:39
7525,automatic,sleeper.com,Week 10,DeVonta,Smith,WR,PHI,14.7,2025-11-20 18:03:39
2133,automatic,firstdown.studio,Week 10,Davante,Adams,WR,LAR,14.7,2025-11-20 18:03:39
8130,automatic,firstdown.studio,Week 10,Trey,McBride,TE,ARI,14.7,2025-11-20 18:03:39
12522,automatic,sleeper.com,Week 11,Cam,Ward,QB,TEN,14.7,2025-11-20 18:03:39
6790,automatic,espn.com,Week 11,D'Andre,Swift,RB,CHI,14.7,2025-11-20 18:03:39
8137,automatic,espn.com,Week 11,George,Pickens,WR,DAL,14.7,2025-11-20 18:03:39
8137,automatic,firstdown.studio,Week 11,George,Pickens,WR,DAL,14.7,2025-11-20 18:03:39
5850,automatic,sleeper.com,Week 12,Josh,Jacobs,RB,GB,14.7,2025-11-20 18:03:39
4892,automatic,espn.com,Week 12,Baker,Mayfield,QB,TB,14.7,2025-11-20 18:03:39
11565,automatic,fanduel.com,Week 12,J.J.,McCarthy,QB,MIN,14.67,2025-11-20 18:03:39
6819,automatic,fanduel.com,Week 10,Michael,Pittman Jr.,WR,IND,14.65,2025-11-20 18:03:39
4035,automatic,fanduel.com,Week 10,Alvin,Kamara,RB,NO,14.64,2025-11-20 18:03:39
11635,automatic,fanduel.com,Week 11,Ladd,McConkey,WR,LAC,14.64,2025-11-20 18:03:39
12512,automatic,fanduel.com,Week 10,Quinshon,Judkins,RB,CLE,14.62,2025-11-20 18:03:39
8150,automatic,fanduel.com,Week 11,Kyren,Williams,RB,LAR,14.62,2025-11-20 18:03:39
11584,automatic,fanduel.com,Week 10,Bucky,Irving,RB,TB,14.6,2025-11-20 18:03:39
8144,automatic,espn.com,Week 10,Chris,Olave,WR,NO,14.6,2025-11-20 18:03:39
8150,automatic,fantasypros.com,Week 10,Kyren,Williams,RB,LAR,14.6,2025-11-20 18:03:39
11635,automatic,fantasypros.com,Week 10,Ladd,McConkey,WR,LAC,14.6,2025-11-20 18:03:39
9997,automatic,fantasypros.com,Week 10,Zay,Flowers,WR,BAL,14.6,2025-11-20 18:03:39
12512,automatic,firstdown.studio,Week 10,Quinshon,Judkins,RB,CLE,14.6,2025-11-20 18:03:39
9997,automatic,sleeper.com,Week 11,Zay,Flowers,WR,BAL,14.6,2025-11-20 18:03:39
12512,automatic,espn.com,Week 11,Quinshon,Judkins,RB,CLE,14.6,2025-11-20 18:03:39
11620,automatic,espn.com,Week 11,Rome,Odunze,WR,CHI,14.6,2025-11-20 18:03:39
7569,automatic,sleeper.com,Week 12,Nico,Collins,WR,HOU,14.6,2025-11-20 18:03:39
12522,automatic,sleeper.com,Week 12,Cam,Ward,QB,TEN,14.6,2025-11-20 18:03:39
8228,automatic,espn.com,Week 12,Jaylen,Warren,RB,PIT,14.6,2025-11-20 18:03:39
12526,automatic,fantasypros.com,Week 12,Tetairoa,McMillan,WR,CAR,14.6,2025-11-20 18:03:39
6768,automatic,fanduel.com,Week 11,Tua,Tagovailoa,QB,MIA,14.55,2025-11-20 18:03:39
7523,automatic,fanduel.com,Week 10,Trevor,Lawrence,QB,JAX,14.52,2025-11-20 18:03:39
7021,automatic,fanduel.com,Week 11,Rico,Dowdle,RB,CAR,14.52,2025-11-20 18:03:39
12527,automatic,sleeper.com,Week 10,Ashton,Jeanty,RB,LV,14.5,2025-11-20 18:03:39
4217,automatic,sleeper.com,Week 10,George,Kittle,TE,SF,14.5,2025-11-20 18:03:39
8126,automatic,espn.com,Week 10,Wan'Dale,Robinson,WR,NYG,14.5,2025-11-20 18:03:39
7527,automatic,fantasypros.com,Week 10,Mac,Jones,QB,SF,14.5,2025-11-20 18:03:39
11635,automatic,firstdown.studio,Week 10,Ladd,McConkey,WR,LAC,14.5,2025-11-20 18:03:39
11635,automatic,sleeper.com,Week 11,Ladd,McConkey,WR,LAC,14.5,2025-11-20 18:03:39
7543,automatic,espn.com,Week 11,Travis,Etienne Jr.,RB,JAX,14.5,2025-11-20 18:03:39
8126,automatic,espn.com,Week 11,Wan'Dale,Robinson,WR,NYG,14.5,2025-11-20 18:03:39
7527,automatic,fantasypros.com,Week 11,Mac,Jones,QB,SF,14.5,2025-11-20 18:03:39
7569,automatic,fantasypros.com,Week 11,Nico,Collins,WR,HOU,14.5,2025-11-20 18:03:39
7523,automatic,firstdown.studio,Week 11,Trevor,Lawrence,QB,JAX,14.5,2025-11-20 18:03:39
12514,automatic,firstdown.studio,Week 11,Emeka,Egbuka,WR,TB,14.5,2025-11-20 18:03:39
11635,automatic,firstdown.studio,Week 11,Ladd,McConkey,WR,LAC,14.5,2025-11-20 18:03:39
9228,automatic,espn.com,Week 12,Bryce,Young,QB,CAR,14.5,2025-11-20 18:03:39
11435,automatic,espn.com,Week 12,Emanuel,Wilson,RB,GB,14.5,2025-11-20 18:03:39
7525,automatic,fantasypros.com,Week 12,DeVonta,Smith,WR,PHI,14.5,2025-11-20 18:03:39
2449,automatic,sleeper.com,Week 10,Stefon,Diggs,WR,NE,14.4,2025-11-20 18:03:39
8126,automatic,sleeper.com,Week 10,Wan'Dale,Robinson,WR,NYG,14.4,2025-11-20 18:03:39
8155,automatic,espn.com,Week 10,Breece,Hall,RB,NYJ,14.4,2025-11-20 18:03:39
3198,automatic,fantasypros.com,Week 10,Derrick,Henry,RB,BAL,14.4,2025-11-20 18:03:39
96,automatic,firstdown.studio,Week 10,Aaron,Rodgers,QB,PIT,14.4,2025-11-20 18:03:39
12512,automatic,fantasypros.com,Week 11,Quinshon,Judkins,RB,CLE,14.4,2025-11-20 18:03:39
9224,automatic,firstdown.studio,Week 11,Chase,Brown,RB,CIN,14.4,2025-11-20 18:03:39
12474,automatic,sleeper.com,Week 12,Woody,Marks,RB,HOU,14.4,2025-11-20 18:03:39
12529,automatic,espn.com,Week 12,TreVeyon,Henderson,RB,NE,14.4,2025-11-20 18:03:39
7585,automatic,fantasypros.com,Week 12,Davis,Mills,QB,HOU,14.4,2025-11-20 18:03:39
8138,automatic,fantasypros.com,Week 12,James,Cook III,RB,BUF,14.4,2025-11-20 18:03:39
8137,automatic,fanduel.com,Week 11,George,Pickens,WR,DAL,14.39,2025-11-20 18:03:39
8155,automatic,sleeper.com,Week 10,Breece,Hall,RB,NYJ,14.3,2025-11-20 18:03:39
11559,automatic,firstdown.studio,Week 10,Michael,Penix,QB,ATL,14.3,2025-11-20 18:03:39
12514,automatic,sleeper.com,Week 11,Emeka,Egbuka,WR,TB,14.3,2025-11-20 18:03:39
8137,automatic,sleeper.com,Week 11,George,Pickens,WR,DAL,14.3,2025-11-20 18:03:39
4199,automatic,sleeper.com,Week 11,Aaron,Jones,RB,MIN,14.3,2025-11-20 18:03:39
3198,automatic,espn.com,Week 11,Derrick,Henry,RB,BAL,14.3,2025-11-20 18:03:39
12527,automatic,sleeper.com,Week 12,Ashton,Jeanty,RB,LV,14.3,2025-11-20 18:03:39
8150,automatic,fantasypros.com,Week 12,Kyren,Williams,RB,LAR,14.3,2025-11-20 18:03:39
4217,automatic,fanduel.com,Week 12,George,Kittle,TE,SF,14.28,2025-11-20 18:03:39
8130,automatic,fanduel.com,Week 10,Trey,McBride,TE,ARI,14.26,2025-11-20 18:03:39
12507,automatic,fanduel.com,Week 10,Omarion,Hampton,RB,LAC,14.26,2025-11-20 18:03:39
6794,automatic,fanduel.com,Week 12,Justin,Jefferson,WR,MIN,14.23,2025-11-20 18:03:39
7588,automatic,fanduel.com,Week 12,Javonte,Williams,RB,DAL,14.23,2025-11-20 18:03:39
9228,automatic,fantasypros.com,Week 10,Bryce,Young,QB,CAR,14.2,2025-11-20 18:03:39
8136,automatic,espn.com,Week 11,Rachaad,White,RB,TB,14.2,2025-11-20 18:03:39
2133,automatic,fantasypros.com,Week 11,Davante,Adams,WR,LAR,14.2,2025-11-20 18:03:39
7585,automatic,firstdown.studio,Week 11,Davis,Mills,QB,HOU,14.2,2025-11-20 18:03:39
11565,automatic,espn.com,Week 12,J.J.,McCarthy,QB,MIN,14.2,2025-11-20 18:03:39
8155,automatic,espn.com,Week 12,Breece,Hall,RB,NYJ,14.2,2025-11-20 18:03:39
7588,automatic,espn.com,Week 12,Javonte,Williams,RB,DAL,14.2,2025-11-20 18:03:39
7569,automatic,fanduel.com,Week 12,Nico,Collins,WR,HOU,14.2,2025-11-20 18:03:39
7543,automatic,fantasypros.com,Week 12,Travis,Etienne Jr.,RB,JAX,14.2,2025-11-20 18:03:39
8137,automatic,fantasypros.com,Week 12,George,Pickens,WR,DAL,14.2,2025-11-20 18:03:39
8126,automatic,fantasypros.com,Week 12,Wan'Dale,Robinson,WR,NYG,14.2,2025-11-20 18:03:39
6790,automatic,fanduel.com,Week 12,D'Andre,Swift,RB,CHI,14.19,2025-11-20 18:03:39
5859,automatic,fanduel.com,Week 12,A.J.,Brown,WR,PHI,14.14,2025-11-20 18:03:39
7526,automatic,espn.com,Week 10,Jaylen,Waddle,WR,MIA,14.1,2025-11-20 18:03:39
6819,automatic,fantasypros.com,Week 10,Michael,Pittman Jr.,WR,IND,14.1,2025-11-20 18:03:39
8136,automatic,firstdown.studio,Week 10,Rachaad,White,RB,TB,14.1,2025-11-20 18:03:39
5872,automatic,firstdown.studio,Week 10,Deebo,Samuel,WR,WAS,14.1,2025-11-20 18:03:39
4217,automatic,sleeper.com,Week 11,George,Kittle,TE,SF,14.1,2025-11-20 18:03:39
5846,automatic,sleeper.com,Week 11,DK,Metcalf,WR,PIT,14.1,2025-11-20 18:03:39
4199,automatic,espn.com,Week 11,Aaron,Jones Sr.,RB,MIN,14.1,2025-11-20 18:03:39
2306,automatic,fanduel.com,Week 11,Jameis,Winston,QB,NYG,14.1,2025-11-20 18:03:39
12474,automatic,fantasypros.com,Week 12,Woody,Marks,RB,HOU,14.1,2025-11-20 18:03:39
5859,automatic,fantasypros.com,Week 12,A.J.,Brown,WR,PHI,14.1,2025-11-20 18:03:39
827,automatic,fanduel.com,Week 12,Tyrod,Taylor,QB,NYJ,14.03,2025-11-20 18:03:39
8148,automatic,fanduel.com,Week 12,Jameson,Williams,WR,DET,14.03,2025-11-20 18:03:39
9228,automatic,fanduel.com,Week 10,Bryce,Young,QB,CAR,14.0,2025-11-20 18:03:39
5872,automatic,espn.com,Week 10,Deebo,Samuel,WR,WAS,14.0,2025-11-20 18:03:39
2449,automatic,espn.com,Week 10,Stefon,Diggs,WR,NE,14.0,2025-11-20 18:03:39
11620,automatic,fantasypros.com,Week 10,Rome,Odunze,WR,CHI,14.0,2025-11-20 18:03:39
5859,automatic,fantasypros.com,Week 10,A.J.,Brown,WR,PHI,14.0,2025-11-20 18:03:39
12529,automatic,espn.com,Week 11,TreVeyon,Henderson,RB,NE,14.0,2025-11-20 18:03:39
11559,automatic,fantasypros.com,Week 11,Michael,Penix Jr.,QB,ATL,14.0,2025-11-20 18:03:39
7543,automatic,fantasypros.com,Week 11,Travis,Etienne Jr.,RB,JAX,14.0,2025-11-20 18:03:39
8130,automatic,fantasypros.com,Week 11,Trey,McBride,TE,ARI,14.0,2025-11-20 18:03:39
5872,automatic,fanduel.com,Week 11,Deebo,Samuel,WR,WAS,14.0,2025-11-20 18:03:39
12524,automatic,sleeper.com,Week 12,Shedeur,Sanders,QB,CLE,14.0,2025-11-20 18:03:39
7611,automatic,espn.com,Week 12,Rhamondre,Stevenson,RB,NE,14.0,2025-11-20 18:03:39
7049,automatic,espn.com,Week 12,Jauan,Jennings,WR,SF,14.0,2025-11-20 18:03:39
4972,automatic,fantasypros.com,Week 12,Mason,Rudolph,QB,PIT,14.0,2025-11-20 18:03:39
6806,automatic,fanduel.com,Week 10,J.K.,Dobbins,RB,DEN,13.96,2025-11-20 18:03:39
12518,automatic,fanduel.com,Week 10,Tyler,Warren,TE,IND,13.91,2025-11-20 18:03:39
5872,automatic,sleeper.com,Week 10,Deebo,Samuel,WR,WAS,13.9,2025-11-20 18:03:39
5892,automatic,espn.com,Week 10,David,Montgomery,RB,DET,13.9,2025-11-20 18:03:39
12527,automatic,espn.com,Week 10,Ashton,Jeanty,RB,LV,13.9,2025-11-20 18:03:39
2449,automatic,fantasypros.com,Week 10,Stefon,Diggs,WR,NE,13.9,2025-11-20 18:03:39
7525,automatic,fantasypros.com,Week 10,DeVonta,Smith,WR,PHI,13.9,2025-11-20 18:03:39
7526,automatic,firstdown.studio,Week 10,Jaylen,Waddle,WR,MIA,13.9,2025-11-20 18:03:39
12474,automatic,sleeper.com,Week 11,Woody,Marks,RB,HOU,13.9,2025-11-20 18:03:39
7543,automatic,sleeper.com,Week 11,Travis,Etienne,RB,JAX,13.9,2025-11-20 18:03:39
8150,automatic,espn.com,Week 11,Kyren,Williams,RB,LAR,13.9,2025-11-20 18:03:39
12474,automatic,espn.com,Week 11,Woody,Marks,RB,HOU,13.9,2025-11-20 18:03:39
2449,automatic,espn.com,Week 11,Stefon,Diggs,WR,NE,13.9,2025-11-20 18:03:39
5872,automatic,espn.com,Week 11,Deebo,Samuel,WR,WAS,13.9,2025-11-20 18:03:39
12512,automatic,espn.com,Week 12,Quinshon,Judkins,RB,CLE,13.9,2025-11-20 18:03:39
5872,automatic,fanduel.com,Week 10,Deebo,Samuel,WR,WAS,13.89,2025-11-20 18:03:39
7585,automatic,fanduel.com,Week 12,Davis,Mills,QB,HOU,13.89,2025-11-20 18:03:39
5045,automatic,fanduel.com,Week 10,Courtland,Sutton,WR,DEN,13.86,2025-11-20 18:03:39
12512,automatic,sleeper.com,Week 10,Quinshon,Judkins,RB,CLE,13.8,2025-11-20 18:03:39
6819,automatic,sleeper.com,Week 10,Michael,Pittman,WR,IND,13.8,2025-11-20 18:03:39
6768,automatic,espn.com,Week 10,Tua,Tagovailoa,QB,MIA,13.8,2025-11-20 18:03:39
7523,automatic,fantasypros.com,Week 10,Trevor,Lawrence,QB,JAX,13.8,2025-11-20 18:03:39
12512,automatic,fantasypros.com,Week 10,Quinshon,Judkins,RB,CLE,13.8,2025-11-20 18:03:39
7523,automatic,firstdown.studio,Week 10,Trevor,Lawrence,QB,JAX,13.8,2025-11-20 18:03:39
